# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 3.368279442359882978e+03, 3.328942639827417224e+03, 2.715229959570630740e+02, 3.933680253246568981e+01, 6.697222082187299748e+03, 1.058443573884053990e+02
3.333174603174602485e-02, 1.436844777036746557e+01, 2.250900820557010107e+01, 3.081833045189625864e+01, 8.447709908650891109e+00, 3.680830994158359459e+01, 2.691125630217852205e+01
6.666349206349204970e-02, 1.469546754708139069e+01, 1.771171042796423833e+01, 2.986495394785389479e+01, 3.037263701047307141e+00, 3.240521462099980710e+01, 1.057272118365228231e+01
9.999523809523808149e-02, 4.632004645176542645e+00, 8.850558226118010907e+00, 3.151056748843046051e+01, 4.218592200293418415e+00, 1.348255078764059611e+01, 1.280518586713919049e+01
1.333269841269840994e-01, 7.810910771992687351e+00, 9.877695829476911271e+00, 3.126147881470091860e+01, 2.746186310843771405e+00, 1.759593318700455811e+01, 8.833863348604833021e+00
1.666587301587301173e-01, 7.317165744718733045e+00, 1.052354624618393331e+01, 3.009012905506781976e+01, 3.226302525487125372e+00, 1.783712006677506778e+01, 1.072709667242739684e+01
1.999904761904761630e-01, 6.252204839266529035e+00, 3.929738581754838922e+00, 3.030507518333108052e+01, 4.279008903789575768e+00, 9.526589323963230882e+00, 1.343251723442482159e+01
2.333222222222221809e-01, 2.998644996381817140e+00, 5.941294884325156289e+00, 3.068444188352136592e+01, 5.570147646268702069e+00, 7.586512283812312241e+00, 1.811199613473625902e+01
2.666539682539681988e-01, 6.238341719220961146e+00, 5.815148172182653674e+00, 2.991540861727481371e+01, 2.170280759677952975e+00, 1.186404622228839933e+01, 6.914766363781139624e+00
2.999857142857142445e-01, 5.798098824107795757e+00, 4.844608478130751017e+00, 3.036188189946582838e+01, 1.015861612427916283e+00, 1.063693507291401730e+01, 3.308453673957387764e+00
3.333174603174602346e-01, 2.791968546854447730e+00, 9.279471797934520927e-01, 3.025785831732966358e+01, 3.640359828798145347e+00, 2.014976175316987028e+00, 1.119064349772977529e+01
3.666492063492062803e-01, 2.978210706218893833e+00, 2.316392427885301419e+00, 3.047286556557326165e+01, 4.332971095681509510e+00, 3.113870142634566740e+00, 1.328337499962764312e+01
3.999809523809523260e-01, 4.627649552690226820e+00, 2.432504528518994569e+00, 8.737735397507934820e+00, 6.158722920515372401e+00, 4.090790793462505626e+00, 1.959852500971757294e+01
4.333126984126983161e-01, 4.619462188437750250e+00, 1.761809752272461616e+00, 3.024494103687961299e+01, 2.893711087437703000e+00, 6.365001584419044178e+00, 9.070336106908658991e+00
4.666444444444443618e-01, 8.200177801166043778e+00, 8.833377847585234477e+00, 3.083220350008259203e+01, 6.905500060850506827e-01, 1.703132704832443522e+01, 2.397357991342369044e+00
4.999761904761903519e-01, 5.765786686689554408e+00, 5.907450531491868162e+00, 3.032728550462068284e+01, 1.619277421661409200e+00, 1.156124891300926194e+01, 4.476390660497973961e+00
