# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
3.100000007543712854e-02, 3.880446392188553750e-02, 3.561613613368806719e-02, -2.121508401089392759e+00, 3.188327788197470314e-03, 7.442060005557360469e-02, 4.284200592062661905e-02
1.400000000139698386e-01, 3.845557282889782574e-02, 3.530481793544035241e-02, -4.414883783974926423e+00, 3.150754893457473338e-03, 7.376039076433818509e-02, 4.271608190802598376e-02
2.340000000549480319e-01, 3.914798745650111683e-02, 3.548194725318572218e-02, -4.972633140037582500e+00, 3.666040203315394652e-03, 7.462993470968684595e-02, 4.912291853900749294e-02
3.429999999934807420e-01, 3.959886210038265908e-02, 3.604554054335187135e-02, -3.589160564089402428e+00, 3.553321557030787725e-03, 7.564440264373453737e-02, 4.697401833901720253e-02
4.370000000344589353e-01, 3.926607367446045826e-02, 3.589524900363384036e-02, -7.992570671496583845e-01, 3.370824670826617908e-03, 7.516132267809430556e-02, 4.484786258037794932e-02
5.310000000754371285e-01, 3.958812699102600557e-02, 3.611531876239371108e-02, 2.299159784514043015e+00, 3.472808228632294492e-03, 7.570344575341972360e-02, 4.587384621756690484e-02
6.400000000139698386e-01, 3.984576964411592342e-02, 3.615289164774982550e-02, 4.510006613338881643e+00, 3.692877996366097926e-03, 7.599866129186574892e-02, 4.859135586854543970e-02
7.340000000549480319e-01, 3.889034480624275342e-02, 3.614215653814820822e-02, 4.969226647467849034e+00, 2.748188268094545195e-03, 7.503250134439096164e-02, 3.662663804156897351e-02
8.429999999934807420e-01, 3.870248037166283683e-02, 3.534775837632105067e-02, 3.503211380848939349e+00, 3.354721995341786167e-03, 7.405023874798388750e-02, 4.530332450053205229e-02
9.529999999795109034e-01, 3.919092789927995646e-02, 3.594892455261452374e-02, 6.701755158001863055e-01, 3.242003346665432717e-03, 7.513985245189447326e-02, 4.314625649206599300e-02
1.047000000020489097e+00, 3.892255013758445792e-02, 3.645884229492767081e-02, -2.415468477287625593e+00, 2.463707842656787106e-03, 7.538139243251212873e-02, 3.268323605009696570e-02
1.140000000013969839e+00, 3.924460345139849093e-02, 3.616362675716187913e-02, -4.566044957807648075e+00, 3.080976694236611801e-03, 7.540823020856037007e-02, 4.085730013442031433e-02
1.250000000000000000e+00, 3.928217633822581045e-02, 3.583620589414512891e-02, -4.928139378091196399e+00, 3.445970444080681538e-03, 7.511838223237093937e-02, 4.587386391550511006e-02
1.342999999993480742e+00, 3.838579461168243473e-02, 3.585767611396221966e-02, -3.364637388324483780e+00, 2.528118497720215074e-03, 7.424347072564466132e-02, 3.405172836090177707e-02
1.452999999979510903e+00, 3.899769591315564027e-02, 3.582010322836486765e-02, -4.812894113056082612e-01, 3.177592684790772615e-03, 7.481779914152050792e-02, 4.247107935880663904e-02
1.547000000020489097e+00, 3.667891205428820689e-02, 3.427961490802453742e-02, 2.579280722994392150e+00, 2.399297146263669467e-03, 7.095852696231275125e-02, 3.381266845544829425e-02
1.640000000013969839e+00, 3.853071860614883104e-02, 3.530481793483773723e-02, 4.643650191787597414e+00, 3.225900671311093815e-03, 7.383553654098656827e-02, 4.369035321522145299e-02
1.750000000000000000e+00, 3.855755638201301821e-02, 3.563760635400477217e-02, 4.904615642396832342e+00, 2.919950028008246046e-03, 7.419516273601778344e-02, 3.935499189343736465e-02
1.859000000054948032e+00, 3.909967946074817402e-02, 3.579863300724388242e-02, 3.269682231407792905e+00, 3.301046453504291600e-03, 7.489831246799205644e-02, 4.407370933644199490e-02
1.952999999979510903e+00, 3.919629545532919007e-02, 3.525650993749232520e-02, 3.535207209431266429e-01, 3.939785517836864870e-03, 7.445280539282150833e-02, 5.291654890705738135e-02
2.062000000034458935e+00, 3.883130169847728852e-02, 3.593818944192270909e-02, -2.687288051525180244e+00, 2.893112256554579431e-03, 7.476949114039999067e-02, 3.869375346051207726e-02
2.156000000075437129e+00, 3.900843101995961348e-02, 3.570201701406680583e-02, -4.682004792463445142e+00, 3.306414005892807650e-03, 7.471044803402641932e-02, 4.425638037114864448e-02
2.250000000000000000e+00, 3.872931814620862723e-02, 3.567517923883409270e-02, -4.845829538464664132e+00, 3.054138907374534528e-03, 7.440449738504271993e-02, 4.104777284589920111e-02
2.359000000054948032e+00, 3.842336749705448085e-02, 3.598649743766688114e-02, -3.115708435696888046e+00, 2.436870059387599707e-03, 7.440986493472136198e-02, 3.274928749736918249e-02
2.452999999979510903e+00, 3.872395059233676301e-02, 3.556782813652657749e-02, -1.630369417648623587e-01, 3.156122455810185523e-03, 7.429177872886333356e-02, 4.248279567149454428e-02
2.562000000034458935e+00, 3.780073109258007269e-02, 3.481100286394070431e-02, 2.852715194548946620e+00, 2.989728228639368379e-03, 7.261173395652077700e-02, 4.117417483005693379e-02
2.656000000075437129e+00, 3.749478044343856897e-02, 3.498276462721239266e-02, 4.757571975138131570e+00, 2.512015816226176312e-03, 7.247754507065096163e-02, 3.465922878289363213e-02
2.750000000000000000e+00, 3.919092789888239253e-02, 3.579863300677896959e-02, 4.824764688325269724e+00, 3.392294892103422943e-03, 7.498956090566136212e-02, 4.523689499090426808e-02
2.859000000054948032e+00, 3.484857574918345108e-02, 3.309338523770879309e-02, 3.024350750428970169e+00, 1.755190511474657988e-03, 6.794196098689224417e-02, 2.583367459489842310e-02
2.967999999993480742e+00, 3.816035729187539083e-02, 3.572348723513577712e-02, 3.380192121425085183e-02, 2.436870056739613710e-03, 7.388384452701116101e-02, 3.298244795381105599e-02
