# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 1.749611915055008460e+00, 1.402945727877157100e+00, 8.782479578052810876e-01, 3.466661871778513593e-01, 3.152557642932165560e+00, 1.097641705963532566e+01
1.000000000000000056e-01, 1.730545379912510826e-02, 2.153027119121492250e-03, 1.239551001719046086e+00, 1.518583503802788462e-02, 1.943241951318614574e-02, 4.164201224471722473e-01
2.000000000000000111e-01, 5.713419336111700067e-03, 1.473020147013801538e-03, 2.051669806396049900e+00, 5.525270456299240240e-03, 6.252782109771153236e-03, 1.540042813866698557e-01
3.000000000000000444e-01, 1.081611781192907615e-02, 7.647319483153539391e-03, 2.560366117412089970e+00, 6.331814419262711199e-03, 1.763087989176702342e-02, 1.790326129870984662e-01
4.000000000000000222e-01, 8.270189874054803200e-03, 4.055399710601584849e-03, 2.680580847828153424e+00, 4.289227855491022263e-03, 1.229988370412552455e-02, 8.513376440330233663e-02
5.000000000000000000e-01, 2.556114658433303929e-03, 3.890339980722715314e-03, 2.220980952548399667e+00, 1.836209139241208729e-03, 6.321809125740971737e-03, 7.456213824566326753e-02
6.000000000000000888e-01, 5.255249726990650870e-03, 2.673045547601882871e-03, 1.856627147816092949e+00, 4.328214352187069805e-03, 7.126865012521315171e-03, 1.204177033401143265e-01
7.000000000000000666e-01, 1.203548869670962446e-02, 3.316530661211942229e-03, 3.906908426598700412e+00, 9.562198208596883742e-03, 1.484146532557597577e-02, 2.600127769435522374e-01
8.000000000000000444e-01, 1.868824025586226113e-03, 2.964724696662786232e-03, 8.986593452676434168e+00, 1.879813553247008679e-03, 4.585901496570797369e-03, 7.125390735027124778e-02
9.000000000000000222e-01, 1.833547678875294996e-03, 2.737991529578234513e-03, 2.126745249646017299e+01, 1.064783994471447601e-03, 4.536873864085249827e-03, 4.413706383950099371e-02
1.000000000000000000e+00, 2.103087320100963456e-02, 3.212770001254768200e-03, 2.472676902280617526e+02, 2.414900975298503796e-02, 1.794615182444537008e-02, 7.021792108968599733e-01
1.100000000000000089e+00, 6.112427443914177257e-03, 5.523880757559509157e-03, 2.589784217824016110e+01, 1.588380951841484451e-03, 1.154240450311501409e-02, 5.331210201524438919e-02
1.200000000000000178e+00, 1.956476767884865464e-03, 2.959978726228612231e-03, 1.032332184590719848e+01, 1.970049445534918613e-03, 4.614916682687341710e-03, 7.223368312408118275e-02
