# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 1.631396302490738748e+01, 1.301141005639922099e+01, 5.112090519295367841e+00, 3.302552968508167375e+00, 2.932537308130660847e+01, 1.126137741571425543e+01
1.000000000000000056e-01, 9.445537826334683695e-02, 7.296559920765124940e-02, 2.798094623881639542e+00, 2.433821874925888237e-02, 1.670306720615118701e-01, 4.011341263401306534e-02
2.000000000000000111e-01, 5.708194583965268964e-02, 4.134967980073503413e-02, 2.246618657794257512e+00, 1.609821364189697318e-02, 9.837243840867486433e-02, 1.984611444071497297e-02
3.000000000000000444e-01, 1.273577414480945962e-02, 5.303746369761898859e-03, 4.190031709745124289e+00, 1.172287251298467954e-02, 1.559594810484545013e-02, 3.641832367488487265e-02
4.000000000000000222e-01, 1.661075446731318309e-02, 4.139367574386252670e-03, 3.952151979117170644e+00, 1.274728056433091505e-02, 2.058178549088316572e-02, 3.582116214690363176e-02
5.000000000000000000e-01, 3.061380878372159386e-02, 2.719058355379065650e-02, 2.555877680307672595e+00, 1.491827058234768827e-02, 5.595097360471679160e-02, 5.061275202080307845e-02
6.000000000000000888e-01, 2.774076217351713683e-02, 1.339282800337771723e-02, 5.819204953482914000e+00, 1.561839803528678947e-02, 4.066818287805315513e-02, 3.921414652610353407e-02
7.000000000000000666e-01, 2.655860348077544383e-02, 2.683104722574068679e-02, 8.049564278664085748e+00, 8.646960970207104302e-03, 5.268547327430642829e-02, 3.637248746397043347e-02
8.000000000000000444e-01, 3.768994980726629584e-02, 2.535784341761454161e-02, 6.286886426059340671e+00, 1.286257898809571240e-02, 6.294171224480628324e-02, 2.179472712582117624e-02
9.000000000000000222e-01, 6.391738158581383375e-03, 9.437257014286161774e-03, 1.667457214302548962e+01, 5.087399567601709818e-03, 1.529544503839909940e-02, 2.077906688395973756e-02
1.000000000000000000e+00, 1.116226906224887169e-02, 3.131799271950469477e-02, 2.493087580302306776e+02, 4.157792079788878020e-02, 2.195682899050933196e-02, 1.496089982333620172e-01
1.100000000000000089e+00, 1.804185685926341237e-02, 8.745514630115623980e-03, 1.814207687239722944e+01, 2.037925259508246989e-02, 1.971474863692765020e-02, 6.416682520218451591e-02
1.200000000000000178e+00, 8.941632820723395200e-03, 3.143283235062913766e-03, 7.249931011903147038e+00, 9.943043949499625125e-03, 8.988989432147107342e-03, 3.210493931928863620e-02
1.300000000000000044e+00, 1.330668419979075430e-02, 1.338748910981537796e-02, 8.351792543606645580e+00, 4.291617894546516897e-03, 2.634705740616880357e-02, 1.784491975828450191e-02
1.400000000000000133e+00, 1.231999623614449778e-02, 6.480528250627571804e-03, 5.255845503546543895e+00, 5.994303270219359346e-03, 1.875173153701335110e-02, 1.350122156744626781e-02
1.500000000000000000e+00, 8.635600092890481985e-03, 8.576186709004823133e-03, 2.184280802464243276e+00, 1.708482030033905280e-02, 2.087594349774588975e-03, 5.795329296415612647e-02
1.600000000000000089e+00, 4.707318022890698284e-03, 3.354213305316713304e-03, 3.646351780986221591e+00, 5.322185102915919820e-03, 6.204315067974469980e-03, 1.732840920360517040e-02
1.700000000000000178e+00, 8.955634628760186788e-03, 6.707589005547473851e-03, 3.436678207224324488e+00, 3.455716763718982322e-03, 1.544177144602690462e-02, 9.612407030260216104e-03
1.800000000000000044e+00, 2.135311546210206732e-02, 7.689936388095681974e-03, 1.518234261969929833e+00, 1.605431575487173412e-02, 2.779280966049556614e-02, 4.520245049387785347e-02
1.900000000000000133e+00, 4.124356765433626233e-03, 8.161753844589010598e-03, 2.053048680659729008e+00, 4.604138844144484155e-03, 1.208515596094342920e-02, 1.980220727605529543e-02
2.000000000000000000e+00, 5.857038393226161876e-03, 3.443464215409338183e-03, 2.916296058799211721e+00, 7.956212823288450267e-03, 5.387333904224266001e-03, 2.630756148292242094e-02
2.100000000000000089e+00, 1.373225452995482584e-02, 9.218637749061191558e-03, 1.512972983120116410e+00, 1.312177677576534425e-02, 1.936324268026290429e-02, 4.237578386996447566e-02
2.200000000000000178e+00, 3.836886021281134262e-03, 1.137708495627565673e-02, 1.068082204967360838e+00, 7.660178789795829557e-03, 1.515391612071252322e-02, 3.224727985007748432e-02
2.300000000000000266e+00, 6.777006052100171749e-03, 4.612021053759076186e-03, 1.927069363185920814e+00, 7.959259225659593220e-03, 8.428955512979610307e-03, 2.572552772031835855e-02
2.400000000000000355e+00, 2.404073025815084072e-02, 7.574830787197485427e-03, 1.601174580045628293e+00, 1.646775229788534356e-02, 3.161459599386286928e-02, 4.421374281915112225e-02
2.500000000000000000e+00, 6.168082998074258735e-03, 3.061963307138386350e-03, 6.816439218075125428e-01, 4.254405073012725372e-03, 8.760238113516678748e-03, 1.216820579144544875e-02
2.600000000000000089e+00, 1.289187386340660477e-02, 1.112133342504655238e-02, 1.500194912210326192e+00, 4.997095057543266168e-03, 2.355414992539441033e-02, 1.600874774214236171e-02
2.700000000000000178e+00, 9.208579968048125758e-03, 1.257854046874143546e-02, 1.665874581074290761e+00, 3.593789804054707375e-03, 2.175132008747281132e-02, 2.009544570580060197e-02
2.800000000000000266e+00, 5.339006947091110055e-04, 4.685901815526827621e-03, 7.857252445634133053e-01, 4.497104215503959328e-03, 4.925596941288988562e-03, 1.704184924313137048e-02
2.900000000000000355e+00, 1.116573256397236993e-02, 9.046209443706485984e-03, 1.011012783914293278e+00, 2.146693103549728553e-03, 2.020907436520242087e-02, 1.652523290252658206e-03
3.000000000000000000e+00, 1.219644344134833761e-02, 5.319598262746763617e-03, 1.410206681753306990e+00, 1.680033432977786137e-02, 8.476525408311865600e-03, 5.459639407077605117e-02
3.100000000000000089e+00, 6.143972171688969613e-03, 5.125394957419093789e-03, 9.104775233549465829e-01, 2.222804598947587806e-03, 1.109483099226568799e-02, 6.757671294685228293e-03
3.200000000000000178e+00, 3.007383762346616581e-03, 5.432288546507082171e-03, 6.512778094955320451e-01, 6.690633085984750220e-03, 5.687148740960421868e-03, 2.403743534173946247e-02
3.300000000000000266e+00, 5.206085846604311881e-03, 9.623335244355428475e-03, 1.289076393901698259e+00, 5.380053871613478533e-03, 1.450788897370921746e-02, 2.281258425761539116e-02
3.400000000000000355e+00, 1.916892299803744926e-02, 1.367543423516525206e-02, 1.055384233846618836e+00, 5.525103559335006222e-03, 3.283905375476962180e-02, 6.871598347609032299e-03
3.500000000000000000e+00, 1.121217243944878060e-02, 1.736067041232065844e-02, 4.884623859423141701e-01, 7.627582275729621365e-03, 2.821402779791177054e-02, 3.541022350435527044e-02
3.600000000000000089e+00, 1.007582563037358672e-02, 1.982191445336764155e-02, 1.124881974059467993e+00, 1.136134512736655493e-02, 2.932202152576642365e-02, 4.899338143436417214e-02
