# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 1.541113573781604451e+01, 1.289525662870889455e+01, 3.967621758409997312e+00, 2.515879109107149070e+00, 2.830639236652493906e+01, 8.850072528908118130e+00
1.000000000000000056e-01, 2.304204441909824819e-01, 1.106270378859697812e-01, 3.508903962167903678e+00, 1.208795995871345674e-01, 3.406640098819379014e-01, 3.151088224735940080e-01
2.000000000000000111e-01, 2.212848381442868162e-02, 9.971722348429220076e-03, 4.089055210069139967e+00, 1.349784270595593035e-02, 3.155975803653240930e-02, 3.773543895781025781e-02
3.000000000000000444e-01, 8.888724051964662365e-02, 5.291096808889383246e-02, 3.452890262656379328e+00, 3.880972169594001930e-02, 1.410490327669303434e-01, 9.666517183841275007e-02
4.000000000000000222e-01, 8.692984876323602006e-02, 5.126518545056179404e-02, 3.163187294858066601e+00, 3.663841587091532653e-02, 1.379400673228378116e-01, 8.781867919950075985e-02
5.000000000000000000e-01, 6.530323388747956426e-02, 3.568892862323252979e-02, 5.089979585636844384e+00, 2.976772506154743911e-02, 1.009470480476487853e-01, 7.062509481897939756e-02
6.000000000000000888e-01, 1.057657145938162013e-01, 4.487151633708027360e-02, 6.599028281828749343e+00, 6.495189144559201933e-02, 1.489326375295186022e-01, 1.792193337138463793e-01
7.000000000000000666e-01, 7.179677553232854947e-02, 3.429081603131910183e-02, 6.224490621285386105e+00, 4.094487807785099354e-02, 1.048083538705600198e-01, 1.055912119415798323e-01
8.000000000000000444e-01, 1.193861539402734512e-01, 4.674773079726385339e-02, 6.388503993352415478e+00, 7.313365942606536718e-02, 1.659164730629254791e-01, 2.039439033400457790e-01
9.000000000000000222e-01, 3.418065158726726199e-02, 2.638648458896902804e-02, 1.939282832001956436e+01, 9.561119488172191774e-03, 6.031344806857767693e-02, 1.750991473635811133e-02
1.000000000000000000e+00, 3.072054357511206507e-02, 1.394352868470336189e-02, 2.492446510280976213e+02, 3.977559978818378389e-02, 2.634860984858937091e-02, 1.329971450246906217e-01
1.100000000000000089e+00, 8.347038620576217871e-02, 3.635626357001752601e-02, 2.035232305052412727e+01, 4.976985802165083406e-02, 1.187481695889587435e-01, 1.403724288463220060e-01
1.200000000000000178e+00, 6.018724458439756592e-02, 2.314209519174393118e-02, 4.865552007364219556e+00, 3.848033272101607227e-02, 8.267639297121993913e-02, 1.046132351920230352e-01
1.300000000000000044e+00, 5.354116949524035524e-02, 1.833458524494756964e-02, 6.115750215224132980e+00, 3.667126709408446289e-02, 7.113962231948460502e-02, 1.045240950296329185e-01
1.400000000000000133e+00, 2.597377570306262998e-02, 2.539613209382236402e-03, 6.101552999381023135e+00, 2.343442247804554054e-02, 2.851317523835282877e-02, 7.317217401115694297e-02
