# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.500000001396983862e-02, 1.764126855886529593e-02, 1.388290693497305425e-02, -3.649952845088570985e+00, 3.758361623892241682e-03, 3.152417549383834672e-02, 1.192215677338442636e-01
1.090000000258442014e-01, 1.780551572287775511e-02, 1.382815788898879295e-02, -8.833781553705695178e-01, 3.977357833888962163e-03, 3.163367361186654458e-02, 1.257317718672092688e-01
2.190000000118743628e-01, 1.750761645188103968e-02, 1.401333851197760806e-02, 2.232022667712969977e+00, 3.494277939903431621e-03, 3.152095496385864948e-02, 1.108557130933979229e-01
3.120000000053551048e-01, 1.722259930814359213e-02, 1.383620921579175635e-02, 4.473759655875278796e+00, 3.386390092351835787e-03, 3.105880852393534675e-02, 1.090315518620789265e-01
4.060000000172294676e-01, 1.737557460897277625e-02, 1.369611605176296147e-02, 4.969688347568527398e+00, 3.679458557209814781e-03, 3.107169066073573599e-02, 1.184183569984952333e-01
5.150000000139698386e-01, 1.748829325580586805e-02, 1.406808757551484754e-02, 3.543776632674951799e+00, 3.420205680291020511e-03, 3.155638083132071559e-02, 1.083839651502860879e-01
6.090000000258442014e-01, 1.743354420276423122e-02, 1.425648872853649621e-02, 7.569865181266621779e-01, 3.177055474227735016e-03, 3.169003293130072396e-02, 1.002540919132245273e-01
7.190000000118743628e-01, 1.732565635294552528e-02, 1.378951149839278967e-02, -2.351576974215567439e+00, 3.536144854552735611e-03, 3.111516785133831495e-02, 1.136469798732144820e-01
8.120000000053551048e-01, 1.782000812214335969e-02, 1.383298868016128239e-02, -4.517556063603519689e+00, 3.987019441982077306e-03, 3.165299680230464208e-02, 1.259602516274788975e-01
9.220000000204890966e-01, 1.776686933374994198e-02, 1.395053812120508781e-02, -4.923467814400374287e+00, 3.816331212544854176e-03, 3.171740745495502806e-02, 1.203229241849226444e-01
1.015000000013969839e+00, 1.904864135610251710e-02, 1.430801724388299292e-02, -3.405363615882900596e+00, 4.740624112219524178e-03, 3.335665859998551003e-02, 1.421192742675246035e-01
1.125000000000000000e+00, 1.832402149414229242e-02, 1.398113318079421616e-02, -5.518236060355908856e-01, 4.342888313348076262e-03, 3.230515467493651205e-02, 1.344332926756559854e-01
1.219000000011874363e+00, 1.822579524550995214e-02, 1.440463322679829197e-02, 2.501986350237638046e+00, 3.821162018711660169e-03, 3.263042847230824411e-02, 1.171042550653137310e-01
1.328000000008614734e+00, 1.778619253157558144e-02, 1.393443547111947872e-02, 4.594460563669472641e+00, 3.851757060456102721e-03, 3.172062800269506017e-02, 1.214275158779595520e-01
1.422000000020489097e+00, 1.801324008682798211e-02, 1.449963893945596834e-02, 4.909955407436184416e+00, 3.513601147372013775e-03, 3.251287902628394871e-02, 1.080679796006856347e-01
1.531000000017229468e+00, 1.747380085754368997e-02, 1.407291837090060733e-02, 3.308286914035383663e+00, 3.400882486643082639e-03, 3.154671922844429904e-02, 1.078046329323733704e-01
1.625000000000000000e+00, 1.809858420393758299e-02, 1.436115603769885611e-02, 4.333374221882016486e-01, 3.737428166238726882e-03, 3.245974024163644084e-02, 1.151404212854633263e-01
1.734000000025844201e+00, 1.847538653253093244e-02, 1.438531002940389956e-02, -2.630828904349928443e+00, 4.090076503127032873e-03, 3.286069656193483374e-02, 1.244671273300059916e-01
1.828000000008614734e+00, 1.846411466730605438e-02, 1.415182141050137787e-02, -4.650443519167206219e+00, 4.312293256804676511e-03, 3.261593607780743226e-02, 1.322143030485901372e-01
1.922000000020489097e+00, 1.812756899991856824e-02, 1.400367690736945524e-02, -4.860516430167577617e+00, 4.123892092549113000e-03, 3.213124590728802521e-02, 1.283452283315826836e-01
2.031000000017229468e+00, 1.755270390986986284e-02, 1.368645444796090689e-02, -3.176966735894504179e+00, 3.866249461908955951e-03, 3.123915835783076800e-02, 1.237629201665030598e-01
2.125000000000000000e+00, 1.825961083964587964e-02, 1.410995449604433155e-02, -2.436948717311806789e-01, 4.149656343601548086e-03, 3.236956533569021466e-02, 1.281962331148820411e-01
2.234000000025844201e+00, 1.797137316062948770e-02, 1.418402674257365423e-02, 2.790253118800025245e+00, 3.787346418055833469e-03, 3.215539990320313846e-02, 1.177825941974542101e-01
2.328000000008614734e+00, 1.711149092940536173e-02, 1.385231188533985261e-02, 4.721827557550569487e+00, 3.259179044065509123e-03, 3.096380281474521434e-02, 1.052577121603894689e-01
2.437000000005355105e+00, 1.715496811948547320e-02, 1.398757425622794773e-02, 4.827932545738476300e+00, 3.167393863257525477e-03, 3.114254237571342093e-02, 1.017063355022557319e-01
2.531000000017229468e+00, 1.743354419805904013e-02, 1.428708379279796693e-02, 3.058993218520681179e+00, 3.146460405261073193e-03, 3.172062799085700879e-02, 9.919287872131639372e-02
2.640000000013969839e+00, 1.730150235943444734e-02, 1.448192601502133053e-02, 1.162913784062117595e-01, 2.819576344413116803e-03, 3.178342837445577440e-02, 8.871215248381449092e-02
2.734000000025844201e+00, 1.777008986513861979e-02, 1.421623206456281222e-02, -2.884516838925261339e+00, 3.553857800575807580e-03, 3.198632192970143201e-02, 1.111055471894007857e-01
2.844000000011874363e+00, 1.806798913949355170e-02, 1.428064271640086189e-02, -4.748870223414829894e+00, 3.787346423092689818e-03, 3.234863185589441359e-02, 1.170790294923269720e-01
2.937000000005355105e+00, 1.726124570038364836e-02, 1.380078335273908323e-02, -4.762459831327292115e+00, 3.460462347644565131e-03, 3.106202905312273332e-02, 1.114049034506545688e-01
3.047000000020489097e+00, 1.766542255562097638e-02, 1.364136699146453052e-02, -2.912342478405520296e+00, 4.024055564156445858e-03, 3.130678954708550343e-02, 1.285361936618973355e-01
3.140000000013969839e+00, 1.794560889473454171e-02, 1.353669968771589911e-02, 7.467723088552281896e-02, 4.408909207018642598e-03, 3.148230858245044256e-02, 1.400440248996337456e-01
3.234000000025844201e+00, 1.772661267756187389e-02, 1.421462180067679937e-02, 3.039371157012463520e+00, 3.511990876885074525e-03, 3.194123447823866979e-02, 1.099516325606566119e-01
3.344000000011874363e+00, 1.796332182799739025e-02, 1.353669969227733194e-02, 4.825532997658473988e+00, 4.426622135720058304e-03, 3.150002152027472219e-02, 1.405275908421491082e-01
3.437000000005355105e+00, 1.777653093321793915e-02, 1.444488989522644921e-02, 4.733659388321152406e+00, 3.331641037991489931e-03, 3.222142082844439009e-02, 1.033983279548736645e-01
3.547000000020489097e+00, 1.682808405374707980e-02, 1.374925484212554012e-02, 2.825244109877389942e+00, 3.078829211621539677e-03, 3.057733889587262166e-02, 1.006899005209745401e-01
3.640000000013969839e+00, 1.667671901646537030e-02, 1.416309327934071188e-02, -1.838139588465391161e-01, 2.513625737124658421e-03, 3.083981229580608219e-02, 8.150587017244873000e-02
3.750000000000000000e+00, 1.695529509299746954e-02, 1.386197347755783321e-02, -3.143686962260813011e+00, 3.093321615439636324e-03, 3.081726857055530275e-02, 1.003762422473477856e-01
3.844000000011874363e+00, 1.760906322949641958e-02, 1.389256853224763409e-02, -4.855561419694326197e+00, 3.716494697248785492e-03, 3.150163176174405194e-02, 1.179778471590839928e-01
3.953000000008614734e+00, 1.857039224552597262e-02, 1.410673395334828550e-02, -4.663715861025613307e+00, 4.463658292177687115e-03, 3.267712619887425812e-02, 1.365988632235187739e-01
4.047000000020489097e+00, 1.784899292084557096e-02, 1.383459894998915161e-02, -2.652594997946843058e+00, 4.014393970856419344e-03, 3.168359187083472084e-02, 1.267026158909633216e-01
4.156000000017229468e+00, 1.839165267736969298e-02, 1.384587081711791991e-02, 4.095021778767596876e-01, 4.545781860251773068e-03, 3.223752349448761462e-02, 1.410090282223158131e-01
4.250000000000000000e+00, 1.715335785580679798e-02, 1.368806472440100598e-02, 3.295685874806809412e+00, 3.465293131405791996e-03, 3.084142258020780569e-02, 1.123584076705207296e-01
4.359000000025844201e+00, 1.831435989462822794e-02, 1.453667507163890205e-02, 4.906117729380055970e+00, 3.777684822989325897e-03, 3.285103496626712999e-02, 1.149943929276023291e-01
4.453000000008614734e+00, 1.746091872684564505e-02, 1.411639556087708469e-02, 4.621583308972210702e+00, 3.344523165968560363e-03, 3.157731428772272975e-02, 1.059153775870328579e-01
4.562000000005355105e+00, 1.809375340239092675e-02, 1.453989560084097479e-02, 2.538262144426020495e+00, 3.553857801549951956e-03, 3.263364900323190154e-02, 1.089016371168909925e-01
4.656000000017229468e+00, 1.817265645588115458e-02, 1.490220551684315504e-02, -5.094414940697659100e-01, 3.270450939037999535e-03, 3.307486197272430789e-02, 9.888025962844612660e-02
4.750000000000000000e+00, 1.766059175407762652e-02, 1.392477386019273788e-02, -3.373565200769111705e+00, 3.735817893884888635e-03, 3.158536561427036093e-02, 1.182768608572647012e-01
