# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.600000000325962901e-02, 1.512853853237398349e-01, 1.413162174325870435e-01, 4.355397573179834225e+00, 9.969167891152791450e-03, 2.926016027563268507e-01, 3.407079044421683356e-02
1.089999999967403710e-01, 1.531887219101407682e-01, 1.420794843305344390e-01, 5.000198242569306117e+00, 1.110923757960632918e-02, 2.952682062406751795e-01, 3.762422551702404583e-02
2.190000000118743628e-01, 1.543497250869774462e-01, 1.433290521031338194e-01, 3.698053425724371568e+00, 1.102067298384362681e-02, 2.976787771901112656e-01, 3.702203122396367785e-02
3.120000000053551048e-01, 1.468523179924317579e-01, 1.399764746765726209e-01, 9.718444898408784560e-01, 6.875843315859136995e-03, 2.868287926690044065e-01, 2.397194246741380860e-02
4.219999999913852662e-01, 1.539358864344244349e-01, 1.431728562531672522e-01, -2.159532997073227989e+00, 1.076303018125718269e-02, 2.971087426875916870e-01, 3.622589521902576382e-02
5.160000000032596290e-01, 1.570598059757186693e-01, 1.449055042491099732e-01, -4.422695133087826136e+00, 1.215430172660869612e-02, 3.019653102248286425e-01, 4.025065567153788409e-02
6.250000000000000000e-01, 1.549374728714706662e-01, 1.432614208610381301e-01, -4.966111272782550046e+00, 1.167605201043253604e-02, 2.981988937325087963e-01, 3.915524925087824487e-02
7.190000000118743628e-01, 1.453982461668113235e-01, 1.373259740219439085e-01, -3.566842222493607384e+00, 8.072272144867415067e-03, 2.827242201887552042e-01, 2.855175315181035164e-02
8.280000000086147338e-01, 1.443403002331165030e-01, 1.360103853344279967e-01, -7.672686274335874801e-01, 8.329914898688506320e-03, 2.803506855675444998e-01, 2.971248271366039306e-02
9.219999999913852662e-01, 1.470777554766777295e-01, 1.388154716533066546e-01, 2.330049098186395717e+00, 8.262283823371074920e-03, 2.858932271299843841e-01, 2.889989352428604455e-02
1.016000000003259629e+00, 1.535107754919914080e-01, 1.434836377972895372e-01, 4.510738043345803305e+00, 1.002713769470187088e-02, 2.969944132892809452e-01, 3.376204145946393870e-02
1.125000000000000000e+00, 1.449038939696725981e-01, 1.373775026185514725e-01, 4.950941165584956671e+00, 7.526391351121125561e-03, 2.822813965882240428e-01, 2.666272535876742372e-02
1.219000000011874363e+00, 1.465544184517099391e-01, 1.392615158282653198e-01, 3.465567601133079823e+00, 7.292902623444619259e-03, 2.858159342799752589e-01, 2.551608132631523473e-02
1.328000000008614734e+00, 1.471792023372165414e-01, 1.391037095643305188e-01, 6.321627328537182677e-01, 8.075492772886022630e-03, 2.862829119015470880e-01, 2.820808520930229504e-02
1.421999999991385266e+00, 1.493466228309977550e-01, 1.394644095309808540e-01, -2.424833052808978540e+00, 9.882213300016901014e-03, 2.888110323619785813e-01, 3.421688298815096091e-02
1.531000000017229468e+00, 1.497636821905899140e-01, 1.397751912011614694e-01, -4.562777235655590680e+00, 9.988490989428444600e-03, 2.895388733917513835e-01, 3.449792724693596935e-02
1.625000000000000000e+00, 1.525043580752036276e-01, 1.415207214085404397e-01, -4.900071181409280996e+00, 1.098363666666318794e-02, 2.940250794837440673e-01, 3.735612174971096600e-02
1.733999999996740371e+00, 1.539004603520671699e-01, 1.428572436618536223e-01, -3.331245169943870987e+00, 1.104321669021354757e-02, 2.967577040139207645e-01, 3.721290649187498911e-02
1.828000000008614734e+00, 1.509746036636222255e-01, 1.407220286425388822e-01, -4.523303000493142378e-01, 1.025257502108334329e-02, 2.916966323061611077e-01, 3.514807469673619789e-02
1.937000000005355105e+00, 1.587538079318532303e-01, 1.471421662737792124e-01, 2.588710457564439515e+00, 1.161164165807401782e-02, 3.058959742056324149e-01, 3.795944581561679770e-02
2.031000000017229468e+00, 1.498602982523567217e-01, 1.418975240629632706e-01, 4.647192283275624725e+00, 7.962774189393451163e-03, 2.917578223153199923e-01, 2.729241028124897508e-02
2.141000000003259629e+00, 1.565638435309496534e-01, 1.456929252224438698e-01, 4.886315753864640676e+00, 1.087091830850578367e-02, 3.022567687533935232e-01, 3.596583908886815534e-02
2.233999999996740371e+00, 1.541210670071903599e-01, 1.436511056357721583e-01, 3.238804908983234032e+00, 1.046996137141820160e-02, 2.977721726429625182e-01, 3.516097988099105981e-02
2.328000000008614734e+00, 1.579599457169574839e-01, 1.465238233678460011e-01, 3.168230249976424218e-01, 1.143612234911148273e-02, 3.044837690848034573e-01, 3.755905407859801148e-02
2.437000000005355105e+00, 1.466172188862490955e-01, 1.389974318922508334e-01, -2.715342623347443141e+00, 7.619786993998262092e-03, 2.856146507784999011e-01, 2.667855788640046202e-02
2.531000000017229468e+00, 1.510325732488491390e-01, 1.410456924266195178e-01, -4.692492477889770974e+00, 9.986880822229621257e-03, 2.920782656754686846e-01, 3.419248193333958297e-02
2.641000000003259629e+00, 1.589309372937685316e-01, 1.463322015017552991e-01, -4.838688301706751460e+00, 1.259873579201323257e-02, 3.052631387955238029e-01, 4.127172328019701464e-02
2.733999999996740371e+00, 1.457750488289347168e-01, 1.378879574481031156e-01, -3.104701972868152637e+00, 7.887091380831601217e-03, 2.836630062770378324e-01, 2.780444120770799235e-02
2.844000000011874363e+00, 1.506380576859087383e-01, 1.418395544551756815e-01, -1.597517693156800533e-01, 8.798503230733056846e-03, 2.924776121410844199e-01, 3.008265544266295125e-02
2.937000000005355105e+00, 1.522418844116651959e-01, 1.421068588780488584e-01, 2.859202905763996938e+00, 1.013502553361633751e-02, 2.943487432897140543e-01, 3.443203263022221600e-02
3.046999999991385266e+00, 1.566089312226545682e-01, 1.464674641286333456e-01, 4.752143918264369660e+00, 1.014146709402122259e-02, 3.030763953512879416e-01, 3.346175172192645403e-02
3.141000000003259629e+00, 1.553335987258141759e-01, 1.452694247567626329e-01, 4.806011300352533766e+00, 1.006417396905154304e-02, 3.006030234825768366e-01, 3.347994924487134732e-02
3.250000000000000000e+00, 1.607618119339574436e-01, 1.489698201688031964e-01, 2.978047641253406930e+00, 1.179199176515424718e-02, 3.097316321027606678e-01, 3.807164184393662526e-02
3.344000000011874363e+00, 1.561016965201602325e-01, 1.451583162786890813e-01, 7.458241524226413149e-03, 1.094338024147115118e-02, 3.012600127988492860e-01, 3.632536605107968691e-02
3.453000000008614734e+00, 1.551918952382531913e-01, 1.443209770771830269e-01, -2.958702461192444400e+00, 1.087091816107016440e-02, 2.995128723154362183e-01, 3.629532873505784962e-02
3.546999999991385266e+00, 1.562530617524596488e-01, 1.448153292567317674e-01, -4.786688928057480474e+00, 1.143773249572788142e-02, 3.010683910091914162e-01, 3.799047936380241242e-02
3.656000000017229468e+00, 1.527716625253678906e-01, 1.419184575336236986e-01, -4.730406137715204018e+00, 1.085320499174419195e-02, 2.946901200589915892e-01, 3.682921229110625722e-02
3.750000000000000000e+00, 1.538875781735472847e-01, 1.428491922944945536e-01, -2.837615842578470104e+00, 1.103838587905273116e-02, 2.967367704680418106e-01, 3.719925192163386213e-02
3.844000000011874363e+00, 1.456687711601751534e-01, 1.377849003257828331e-01, 1.913588681042088790e-01, 7.883870834392320281e-03, 2.834536714859580142e-01, 2.781361339601797628e-02
3.953000000008614734e+00, 1.533594103092296990e-01, 1.434176168249107763e-01, 3.117194398388217103e+00, 9.941793484318922625e-03, 2.967770271341404476e-01, 3.349920167447908298e-02
4.046999999991385266e+00, 1.598149743700577330e-01, 1.478732277903991033e-01, 4.850402971766567539e+00, 1.194174657965862973e-02, 3.076882021604568362e-01, 3.881119424082145331e-02
4.156000000017229468e+00, 1.573593157699482437e-01, 1.455463908056372491e-01, 4.701133541707687158e+00, 1.181292496431099459e-02, 3.029057065755854650e-01, 3.899868740625149488e-02
4.250000000000000000e+00, 1.542498885874378223e-01, 1.445770096931022486e-01, 2.719404861661625983e+00, 9.672878894335573685e-03, 2.988268982805400986e-01, 3.236950538921910814e-02
4.358999999996740371e+00, 1.488361680007634913e-01, 1.403806519089957627e-01, -3.018914312664867095e-01, 8.455516091767728559e-03, 2.892168199097592263e-01, 2.923590714539354637e-02
4.453000000008614734e+00, 1.546894915977033158e-01, 1.425351900976146169e-01, -3.221048324420364040e+00, 1.215430150008869892e-02, 2.972246816953179049e-01, 4.089263862867200533e-02
4.562000000005355105e+00, 1.522515460673603827e-01, 1.419039651481774078e-01, -4.881030532974654612e+00, 1.034758091918297485e-02, 2.941555112155377905e-01, 3.517724647219323819e-02
4.656000000017229468e+00, 1.559165157205199548e-01, 1.439135792838473482e-01, -4.621670151726115172e+00, 1.200293643667260657e-02, 2.998300950043673030e-01, 4.003246050566662551e-02
4.766000000003259629e+00, 1.541387800819966070e-01, 1.431857383601658207e-01, -2.552128347843991563e+00, 1.095304172183078628e-02, 2.973245184421624554e-01, 3.683867640388172049e-02
4.858999999996740371e+00, 1.564543452357842757e-01, 1.443177565063697432e-01, 5.008497081122907924e-01, 1.213658872941453248e-02, 3.007721017421540188e-01, 4.035144436307789434e-02
4.969000000011874363e+00, 1.487250594710547436e-01, 1.400505469895522159e-01, 3.370499884712986116e+00, 8.674512481502527628e-03, 2.887756064606069595e-01, 3.003893780303030017e-02
5.062000000005355105e+00, 1.565622331558564062e-01, 1.449892381736001545e-01, 4.923600679535797831e+00, 1.157299498225625167e-02, 3.015514713294565885e-01, 3.837817448289718159e-02
5.156000000017229468e+00, 1.550550224648595821e-01, 1.446301484881151456e-01, 4.577399752106358299e+00, 1.042487397674443650e-02, 2.996851709529747554e-01, 3.478608548962958125e-02
5.266000000003259629e+00, 1.614010883038062560e-01, 1.490390616912980193e-01, 2.451488206496228450e+00, 1.236202661250823676e-02, 3.104401499951042753e-01, 3.982096585349281792e-02
5.358999999996740371e+00, 1.595315672161893572e-01, 1.475576152766210347e-01, -6.254673466905992241e-01, 1.197395193956832249e-02, 3.070891824928103642e-01, 3.899177379798671184e-02
5.469000000011874363e+00, 1.618519633373743938e-01, 1.503160040594718749e-01, -3.458846242133924775e+00, 1.153595927790251885e-02, 3.121679673968462687e-01, 3.695433382899702968e-02
5.562000000005355105e+00, 1.542676014122952854e-01, 1.431986204058122159e-01, -4.929537187928391795e+00, 1.106898100648306960e-02, 2.974662218181075013e-01, 3.721088377305390577e-02
5.671999999991385266e+00, 1.523835880078359406e-01, 1.435399971773425321e-01, -4.492600861443102112e+00, 8.843590830493408550e-03, 2.959235851851784727e-01, 2.988471103092172829e-02
5.766000000003259629e+00, 1.544399000593471849e-01, 1.445689582893510128e-01, -2.292966346847060688e+00, 9.870941769996172122e-03, 2.990088583486981699e-01, 3.301220513836709142e-02
5.875000000000000000e+00, 1.578101908188481728e-01, 1.470342782625985167e-01, 8.221303125793198996e-01, 1.077591255624965605e-02, 3.048444690814466895e-01, 3.534888656080752839e-02
5.969000000011874363e+00, 1.525204607477376462e-01, 1.433918525383665321e-01, 3.578430149553847528e+00, 9.128608209371114057e-03, 2.959123132861041783e-01, 3.084903128226731614e-02
6.078000000008614734e+00, 1.539326656869480781e-01, 1.433048980948393170e-01, 4.977901618582780685e+00, 1.062776759210876110e-02, 2.972375637817873950e-01, 3.575512952296628494e-02
6.171999999991385266e+00, 1.494802750621634924e-01, 1.409120402215019718e-01, 4.438807217455728704e+00, 8.568234840661520524e-03, 2.903923152836654920e-01, 2.950572170717315895e-02
6.281000000017229468e+00, 1.465222130787988686e-01, 1.386431729990155737e-01, 3.972765230723843466e+00, 7.879040079783294903e-03, 2.851653860778144423e-01, 2.762972108274495617e-02
6.375000000000000000e+00, 1.518940665433897164e-01, 1.425078155327612062e-01, 1.394792574238119975e+00, 9.386251010628510194e-03, 2.944018820761509225e-01, 3.188244227392755814e-02
6.484000000025844201e+00, 1.441728324070411515e-01, 1.362197201459391105e-01, -1.766024158189760662e+00, 7.953112261102041058e-03, 2.803925525529802343e-01, 2.836420649795717494e-02
6.578000000008614734e+00, 1.520067852880343240e-01, 1.410714567061158442e-01, -4.204878687296208284e+00, 1.093532858191847978e-02, 2.930782419941501682e-01, 3.731197685475658166e-02
6.687000000005355105e+00, 1.538151161025143598e-01, 1.428443614882632384e-01, -5.010350625502233868e+00, 1.097075461425112142e-02, 2.966594775907775983e-01, 3.698096788731139450e-02
6.781000000017229468e+00, 1.579808791882609253e-01, 1.446188765687911604e-01, -3.860586603545085094e+00, 1.336200261946976497e-02, 3.025997557570521135e-01, 4.415734766883849804e-02
6.890000000013969839e+00, 1.579019760758087199e-01, 1.450906850409607596e-01, -1.187387485469735715e+00, 1.281129103484796028e-02, 3.029926611167694794e-01, 4.228251267746268444e-02
6.984000000025844201e+00, 1.568295377000291924e-01, 1.460552355214402853e-01, 1.934100748953673010e+00, 1.077430217858890704e-02, 3.028847732214694499e-01, 3.557228071914574075e-02
7.094000000011874363e+00, 1.611096297970685265e-01, 1.483273232934780861e-01, 4.297087944314332830e+00, 1.278230650359044041e-02, 3.094369530905466403e-01, 4.130827419261110661e-02
7.187000000005355105e+00, 1.572916845107003858e-01, 1.448266011254365493e-01, 5.010765995286369900e+00, 1.246508338526383652e-02, 3.021182856361369629e-01, 4.125895047702092533e-02
7.281000000017229468e+00, 1.496300299707138959e-01, 1.391326943909398095e-01, 3.774003630702151391e+00, 1.049733557977408638e-02, 2.887627243616537331e-01, 3.635280697319837745e-02
7.390000000013969839e+00, 1.464916180767116827e-01, 1.369056941958251561e-01, 1.060624188670082013e+00, 9.585923880886526582e-03, 2.833973122725368388e-01, 3.382503455667201092e-02
7.484000000025844201e+00, 1.480745112415811915e-01, 1.376158222150015709e-01, -2.049308555086790218e+00, 1.045868902657962063e-02, 2.856903334565827901e-01, 3.660848058819273637e-02
7.594000000011874363e+00, 1.437944196428530275e-01, 1.351263484583736796e-01, -4.361908744048445641e+00, 8.668071184479347879e-03, 2.789207681012266793e-01, 3.107718096249293196e-02
7.687000000005355105e+00, 1.452420501905325456e-01, 1.359894518484784376e-01, -4.971752299709672585e+00, 9.252598342054108027e-03, 2.812315020390109832e-01, 3.290029130794400181e-02
7.797000000020489097e+00, 1.501662491633650454e-01, 1.394048296377122520e-01, -3.637593810547540496e+00, 1.076141952565279336e-02, 2.895710788010772974e-01, 3.716330916129030604e-02
7.890000000013969839e+00, 1.465753519202645239e-01, 1.365836406250418578e-01, -8.832380624117844858e-01, 9.991711295222666100e-03, 2.831589925453064094e-01, 3.528657594592888441e-02
8.000000000000000000e+00, 1.516525264361865410e-01, 1.403178514545269373e-01, 2.229500912379422051e+00, 1.133467498165960374e-02, 2.919703778907134506e-01, 3.882131832532083326e-02
8.094000000011874363e+00, 1.506058522726171911e-01, 1.403677697370099564e-01, 4.468176349964058325e+00, 1.023808253560723469e-02, 2.909736220096271753e-01, 3.518560364646557831e-02
8.203000000008614734e+00, 1.489263429163950880e-01, 1.397172215799607486e-01, 4.972844819992570109e+00, 9.209121336434339389e-03, 2.886435644963558644e-01, 3.190482127153264347e-02
8.297000000020489097e+00, 1.501694697211073126e-01, 1.400666496802134287e-01, 3.559166914496173728e+00, 1.010282004089388397e-02, 2.902361194013207690e-01, 3.480896885519724898e-02
8.406000000017229468e+00, 1.504657589652937943e-01, 1.417687026485748014e-01, 7.672745807437066912e-01, 8.697056316718992930e-03, 2.922344616138685680e-01, 2.976054319086594846e-02
8.500000000000000000e+00, 1.516943933421523172e-01, 1.423564503758150135e-01, -2.338124772917410610e+00, 9.337942966337303696e-03, 2.940508437179673029e-01, 3.175621891870371999e-02
8.609000000025844201e+00, 1.481228192696293355e-01, 1.386077471040221276e-01, -4.517095513407709539e+00, 9.515072165607207921e-03, 2.867305663736514632e-01, 3.318471513500130532e-02
8.703000000008614734e+00, 1.480149313298997904e-01, 1.384644332817833445e-01, -4.932414872373479753e+00, 9.550498048116445871e-03, 2.864793646116831072e-01, 3.333747287893475131e-02
8.797000000020489097e+00, 1.505688161015493465e-01, 1.401085166145153160e-01, -3.417476228984178466e+00, 1.046029948703403045e-02, 2.906773327160646625e-01, 3.598594836857028911e-02
8.906000000017229468e+00, 1.524093524791484966e-01, 1.406173613270339240e-01, -5.608233634494552700e-01, 1.179199115211457261e-02, 2.930267138061823928e-01, 4.024203458772085407e-02
9.000000000000000000e+00, 1.516122700340817309e-01, 1.420666023562997815e-01, 2.497002396992553663e+00, 9.545667677781949356e-03, 2.936788723903814846e-01, 3.250376031508689367e-02
9.109000000025844201e+00, 1.557732020265038542e-01, 1.448201601154116558e-01, 4.595634557485976046e+00, 1.095304191109219838e-02, 3.005933621419155100e-01, 3.643806979982835287e-02
9.203000000008614734e+00, 1.544366795152920246e-01, 1.433805806588894227e-01, 4.910506178072398420e+00, 1.105609885640260193e-02, 2.978172601741814196e-01, 3.712376794392753532e-02
9.312000000005355105e+00, 1.567860604442314065e-01, 1.453467176346494860e-01, 3.318021521618646830e+00, 1.143934280958192051e-02, 3.021327780788808925e-01, 3.786197208498620626e-02
9.406000000017229468e+00, 1.540180099336578012e-01, 1.434369400516262993e-01, 4.339638160719805349e-01, 1.058106988203150189e-02, 2.974549499852841006e-01, 3.557200807233154571e-02
9.515000000013969839e+00, 1.554801331116625607e-01, 1.445673479988281995e-01, -2.610695633038088825e+00, 1.091278511283436115e-02, 3.000474811104907324e-01, 3.637019405210668160e-02
9.609000000025844201e+00, 1.548682313382795384e-01, 1.438008605547066721e-01, -4.638164749789463137e+00, 1.106737078357286630e-02, 2.986690918929861827e-01, 3.705562806458168740e-02
9.719000000011874363e+00, 1.584124310569240413e-01, 1.469940215543168727e-01, -4.852704675603798812e+00, 1.141840950260716858e-02, 3.054064526112408862e-01, 3.738758433222081484e-02
9.812000000005355105e+00, 1.559616032716793221e-01, 1.446704051622695331e-01, -3.185655833015435423e+00, 1.129119810940978907e-02, 3.006320084339488830e-01, 3.755820336040681384e-02
9.922000000020489097e+00, 1.578681605000815391e-01, 1.458797162804560399e-01, -2.692513779677606078e-01, 1.198844421962549922e-02, 3.037478767805376068e-01, 3.946840500316428635e-02
1.001500000001396984e+01, 1.576008559801914954e-01, 1.457170792167756246e-01, 2.757806479714306480e+00, 1.188377676341587086e-02, 3.033179351969671478e-01, 3.917927489417610820e-02
