# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.600000000325962901e-02, 6.802329060455852838e-02, 6.658532228222377447e-02, 3.504776817887040874e-01, 1.437968322334753912e-03, 1.346086128867823029e-01, 1.068258777426234901e-02
1.089999999967403710e-01, 6.514896422743014781e-02, 6.423111212449686414e-02, 3.241149579468006081e+00, 9.178521029332836756e-04, 1.293800763519269981e-01, 7.094230648284921385e-03
2.189999999827705324e-01, 6.907479489557541430e-02, 6.835500560258740699e-02, 4.893528913463154773e+00, 7.197892929880073121e-04, 1.374298004981628352e-01, 5.237505187221962698e-03
3.129999999946448952e-01, 6.750961546374466271e-02, 6.684779578354943519e-02, 4.632183123903059752e+00, 6.618196801952275221e-04, 1.343574112472941118e-01, 4.925814467927657272e-03
4.219999999913852662e-01, 6.685745738034769292e-02, 6.632123850934008857e-02, 2.570454183084467381e+00, 5.362188710076043474e-04, 1.331786958896877815e-01, 4.026311171058137572e-03
5.160000000032596290e-01, 6.770445776862780984e-02, 6.678177484706865341e-02, -4.773376840529227616e-01, 9.226829215591564326e-04, 1.344862326156964771e-01, 6.860798340569070758e-03
6.089999999967403710e-01, 6.617953502277869327e-02, 6.478182338440055532e-02, -3.341507547875459672e+00, 1.397711638378137944e-03, 1.309613584071792625e-01, 1.067270266113485785e-02
7.189999999827705324e-01, 6.932921705984268490e-02, 6.757402614109418726e-02, -4.917606179074195616e+00, 1.755190918748497642e-03, 1.369032432009368860e-01, 1.282066719319682399e-02
8.129999999946448952e-01, 6.584620977856725510e-02, 6.438086693375731639e-02, -4.564935077625995596e+00, 1.465342844809938705e-03, 1.302270767123245854e-01, 1.125221330159260034e-02
9.219999999913852662e-01, 6.638564918096016843e-02, 6.446138028051164037e-02, -2.421258247488588200e+00, 1.924268900448528052e-03, 1.308470294614718088e-01, 1.470624826844183809e-02
1.016000000003259629e+00, 6.499437860923192034e-02, 6.452579095583574342e-02, 6.840168297745158332e-01, 4.685876533961769175e-04, 1.295201695650676776e-01, 3.617873995762260590e-03
1.125000000000000000e+00, 6.569645496030925014e-02, 6.511675888699165748e-02, 3.499509260537389643e+00, 5.796960733175926528e-04, 1.308132138473009076e-01, 4.431479483366837328e-03
1.218999999982770532e+00, 6.811829635416209727e-02, 6.488165993421846078e-02, 4.953583904935297433e+00, 3.236636419943636489e-03, 1.329999562883805719e-01, 2.433562017814288811e-02
1.328000000008614734e+00, 6.806193700590189299e-02, 6.738079412574334015e-02, 4.504990463889644303e+00, 6.811428801585528436e-04, 1.354427311316452331e-01, 5.029010227920667139e-03
1.421999999991385266e+00, 6.705229967132404767e-02, 6.495573220165348771e-02, 2.302931337367434494e+00, 2.096567469670559958e-03, 1.320080318729775493e-01, 1.588212050375802792e-02
1.530999999988125637e+00, 6.655633746668704331e-02, 6.475122831165953941e-02, -8.021356247993416400e-01, 1.805109155027503909e-03, 1.313075657783465688e-01, 1.374718314460732747e-02
1.625000000000000000e+00, 6.637598758234740381e-02, 6.503946607919849909e-02, -3.573495961721516956e+00, 1.336521503148904721e-03, 1.314154536615458890e-01, 1.017020042856642097e-02
1.733999999996740371e+00, 6.883486512400480151e-02, 6.660142493942915187e-02, -4.961124038167810113e+00, 2.233440184575649634e-03, 1.354362900634339395e-01, 1.649070705886567997e-02
1.828000000008614734e+00, 6.823584583356262501e-02, 6.520210303142592867e-02, -4.407049246026701006e+00, 3.033742802136696337e-03, 1.334379488649885537e-01, 2.273523257769956285e-02
1.937999999994644895e+00, 6.760301094800254262e-02, 6.548712027478192921e-02, -2.125155379964649427e+00, 2.115890673220613416e-03, 1.330901312227844580e-01, 1.589817857853597152e-02
2.030999999988125637e+00, 6.824228689987911489e-02, 6.601850834135525314e-02, 9.880825681335199118e-01, 2.223778558523861748e-03, 1.342607952412343542e-01, 1.656312667095607982e-02
2.125000000000000000e+00, 6.638242864810633970e-02, 6.524558024175018678e-02, 3.706920150515521595e+00, 1.136848406356152918e-03, 1.316280088898565404e-01, 8.636827495487248152e-03
2.233999999996740371e+00, 6.751927706769923765e-02, 6.458537083133278345e-02, 5.002014825173532131e+00, 2.933906236366454201e-03, 1.321046478990320350e-01, 2.220895542304346035e-02
2.328000000008614734e+00, 6.572060896448141121e-02, 6.364175445354841587e-02, 4.348773963756112693e+00, 2.078854510932995336e-03, 1.293623634180298132e-01, 1.607001028742225529e-02
2.437999999994644895e+00, 6.816660436023326552e-02, 6.643073665918487747e-02, 2.009545235929287355e+00, 1.735867701048388057e-03, 1.345973410194181430e-01, 1.289674586363453654e-02
2.530999999988125637e+00, 6.715374648065630669e-02, 6.496056300603936240e-02, -1.115317005783592830e+00, 2.193183474616944295e-03, 1.321143094866956691e-01, 1.660065047562319512e-02
2.641000000003259629e+00, 6.557729521209156032e-02, 6.468681763911075799e-02, -3.807027930220411971e+00, 8.904775729808023232e-04, 1.302641128512023183e-01, 6.835939335018343006e-03
2.733999999996740371e+00, 6.840170332523659580e-02, 6.575281429881016382e-02, -5.005149214056800133e+00, 2.648889026426431981e-03, 1.341545176240467596e-01, 1.974506019878996196e-02
2.843999999982770532e+00, 6.726807543291428437e-02, 6.568840362938421773e-02, -4.254930505123050821e+00, 1.579671803530066643e-03, 1.329564790622985160e-01, 1.188111940592147080e-02
2.937999999994644895e+00, 6.799269553471792848e-02, 6.561111082107454195e-02, -1.835969230889515913e+00, 2.381584713643386531e-03, 1.336038063557924704e-01, 1.782572501939898302e-02
3.046999999991385266e+00, 6.754665160319867079e-02, 6.561272109745613923e-02, 1.290305701442599595e+00, 1.933930505742531558e-03, 1.331593727006548100e-01, 1.452342757794488660e-02
3.141000000003259629e+00, 6.773183229606799527e-02, 6.574154243854996027e-02, 3.917057106775093889e+00, 1.990289857518034999e-03, 1.334733747346179555e-01, 1.491151221339299081e-02
3.250000000000000000e+00, 6.890893740411704882e-02, 6.599113381613369578e-02, 5.024448360160914895e+00, 2.917803587983353042e-03, 1.349000712202507446e-01, 2.162937025599837026e-02
3.343999999982770532e+00, 6.593638475581986569e-02, 6.526007265114291966e-02, 4.188302011016681092e+00, 6.763121046769460243e-04, 1.311964574069627854e-01, 5.154957062438586361e-03
3.437999999994644895e+00, 6.636954651445203801e-02, 6.521820570116215743e-02, 1.712302509087309188e+00, 1.151340813289880582e-03, 1.315877522156141954e-01, 8.749604685117970404e-03
3.546999999991385266e+00, 6.740011731438964870e-02, 6.558212602286611626e-02, -1.420498675287057866e+00, 1.817991291523532449e-03, 1.329822433372557788e-01, 1.367093264408941744e-02
3.641000000003259629e+00, 6.554025907838582909e-02, 6.399279261840203070e-02, -3.993307983744823542e+00, 1.547466459983798392e-03, 1.295330516967878598e-01, 1.194649890289099271e-02
