# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.500000001396983862e-02, 2.666949436291772280e-01, 1.961216911957185671e-01, -4.728280505009212042e+00, 7.057325243345866084e-02, 4.628166348248957673e-01, 1.524864214531953532e-01
1.090000000258442014e-01, 2.823290497955272538e-01, 2.068815055440663686e-01, -4.813269137603701786e+00, 7.544754425146088517e-02, 4.892105553395936224e-01, 1.542230506434754400e-01
2.190000000118743628e-01, 2.618287100886972363e-01, 1.881428113703188798e-01, -2.997468384952772347e+00, 7.368589871837835648e-02, 4.499715214590160883e-01, 1.637568050516942653e-01
3.120000000053551048e-01, 2.882677238835960609e-01, 2.173047742913115643e-01, -2.353616814198433368e-02, 7.096294959228449661e-02, 5.055724981749076807e-01, 1.403615699992727395e-01
4.220000000204890966e-01, 2.842162851511169652e-01, 2.100038156208667017e-01, 2.965335598565677078e+00, 7.421246953025026349e-02, 4.942201007719836392e-01, 1.501607672660998649e-01
5.150000000139698386e-01, 2.744950883424759347e-01, 2.010748768699523736e-01, 4.791643003683385693e+00, 7.342021147252356106e-02, 4.755699652124283361e-01, 1.543836172238675919e-01
6.250000000000000000e-01, 2.758799199867128515e-01, 2.008848650816705550e-01, 4.764942021852545118e+00, 7.499505490504229654e-02, 4.767647850683833788e-01, 1.572999039647728914e-01
7.190000000118743628e-01, 2.605807512824350747e-01, 1.914503025346739884e-01, 2.893350135912059695e+00, 6.913044874776108628e-02, 4.520310538171090631e-01, 1.529329637068057302e-01
8.280000000086147338e-01, 2.685870099807326494e-01, 1.950138263448672471e-01, -1.062571436088937948e-01, 7.357318363586540233e-02, 4.636008363255998965e-01, 1.586994195674679142e-01
9.220000000204890966e-01, 2.738364880820947644e-01, 2.067671759582272728e-01, -3.059866833388731333e+00, 6.706931212386749164e-02, 4.806036640403220650e-01, 1.395522280459361164e-01
1.031000000017229468e+00, 2.799458508846455196e-01, 2.095046328315998130e-01, -4.819708867269365982e+00, 7.044121805304570660e-02, 4.894504837162453326e-01, 1.439189875106618444e-01
