# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 1.065062685151846154e+03, 2.337224687090025327e+03, 2.420634397132728282e+02, 1.272162001938179401e+03, 3.402287372241871708e+03, 8.010369431477466605e+03
3.333174603174602485e-02, 3.082546257568961501e+00, 4.484511088781411026e+00, 5.182354204232665351e-01, 3.909305903047725739e+00, 6.628965954604678856e+00, 2.385804344737971405e+01
6.666349206349204970e-02, 7.704419637591994885e+00, 1.448095913254835487e+01, 5.620338112795590924e-01, 6.964160364456373209e+00, 2.212720020968383494e+01, 1.450859062266457578e+01
9.999523809523808149e-02, 6.622980693216390380e-01, 1.175196369587390954e+01, 5.203154155701138484e-01, 1.149227130306466904e+01, 1.204251963586887264e+01, 4.040929315459263904e+01
1.333269841269840994e-01, 7.145859957701678589e+00, 1.572500070659081928e+01, 5.755919886813319619e-02, 8.819510509800380760e+00, 2.277924840468299195e+01, 1.116374879528837027e+01
1.666587301587301173e-01, 3.043646307360761583e+00, 1.346949973593542715e+01, 2.262571502222023856e-01, 1.085129928177378034e+01, 1.623673969301493258e+01, 2.788148425509420036e+01
1.999904761904761630e-01, 1.963035226788871324e+00, 9.957675749494022455e+00, 4.357105685786132332e-01, 8.910573981677261557e+00, 1.125252409837042400e+01, 2.898431058693390838e+01
2.333222222222221809e-01, 4.197399776284606254e+00, 3.401740908692821641e+00, 2.365304344783536461e-01, 7.597584108592409180e+00, 8.103874977569364146e-01, 4.879897348655773470e+01
2.666539682539681988e-01, 5.787526747155294693e+00, 4.487758116865723679e+00, 7.279228737731565646e-01, 3.177362206567662106e+00, 9.857750602309826249e+00, 3.560401177105596560e+01
2.999857142857142445e-01, 2.380765422930172459e+00, 3.977690234784677425e+00, 7.995592581125774423e-01, 2.243448204810416513e+00, 6.160119102596593343e+00, 1.003797763114400254e+01
3.333174603174602346e-01, 3.914655073675690211e+00, 8.710132796726867355e+00, 7.115827400107956890e-01, 8.475413110965975605e+00, 1.051424024660886580e+01, 3.951793911836752926e+01
3.666492063492062803e-01, 2.441653168080542002e+00, 1.418853237598427874e+01, 2.037917170259352928e-01, 1.374674312403385379e+01, 1.501929744818084167e+01, 5.318464846870059404e+01
3.999809523809523260e-01, 2.176341228690898078e+00, 2.593316615742337738e+00, 2.241370807751781413e+01, 5.811062664435669989e-01, 4.752454095882484353e+00, 8.051885954115769906e+00
4.333126984126983161e-01, 2.201374763139152257e+00, 3.015609973237498131e+00, 5.076179454209490682e-01, 8.971338636381261944e-01, 5.203370018330867097e+00, 7.491449721989994259e+00
4.666444444444443618e-01, 3.346645873743856470e+00, 3.589538945597609221e+00, 6.617971599813846639e-01, 5.433398427303407274e+00, 4.318314303358945949e+00, 3.379685087650349828e+01
4.999761904761903519e-01, 2.214925747294739455e+00, 3.103063096661761833e+00, 1.633753394962327021e-01, 2.824646778601086261e+00, 4.592511717124414083e+00, 1.592629887378009990e+01
5.333079365079363976e-01, 9.420259426429975491e-01, 1.441174145531461948e+00, 5.196835790636900043e-01, 6.679707034586241932e-01, 2.341496685464777183e+00, 2.828080699366723572e+00
5.666396825396824433e-01, 1.396660440183924656e+00, 7.444029900670487976e+00, 4.508712311906643566e-01, 8.366091433655416409e+00, 6.688572135980856537e+00, 3.730058369585883327e+01
5.999714285714284889e-01, 2.236847009741480097e+00, 5.157808011800820047e+00, 8.133884704791348730e-01, 3.224419573339190048e+00, 7.267465478297051362e+00, 7.354934909623103145e+00
6.333031746031744236e-01, 3.354417707392140624e+00, 8.124087485902361294e+00, 5.016156321589174683e-01, 5.337625548981357326e+00, 1.122566633957130300e+01, 1.257996285389616986e+01
6.666349206349204692e-01, 8.232627098104190466e-01, 3.986425320684119367e+00, 5.737262383399645005e-01, 4.735096233424545886e+00, 3.273768518652543147e+00, 2.215711358609295445e+01
6.999666666666665149e-01, 1.810324733377442596e+00, 1.881259124491587054e+00, 6.348200315920130565e-01, 3.056220832731266768e+00, 2.071795667796737739e+00, 1.936153946672682480e+01
7.332984126984125606e-01, 2.541911110429386333e+00, 2.970989303855229302e+00, 2.102865522798550713e-01, 2.005074996882811433e+00, 5.153237170048405424e+00, 1.429774017814559706e+01
7.666301587301586062e-01, 2.166647810889592130e+00, 1.212184780946866658e+00, 4.788435298928266359e-01, 2.272659950557469610e+00, 2.676289615926465970e+00, 1.837957524797522524e+01
7.999619047619046519e-01, 1.233016383376158487e+01, 1.102372125642643752e+00, 5.284017767458108574e+04, 1.132199853957578739e+01, 1.335322725079731399e+01, 1.039561372955722334e+02
8.332936507936505866e-01, 7.723375082590782092e-01, 3.486536701449545195e+00, 7.031326199286777046e-01, 3.688328701703046608e+00, 3.449799730800405584e+00, 1.633334587660450055e+01
8.666253968253966322e-01, 1.437050875787958981e+00, 2.872822810369912716e+00, 3.316940149119935177e-01, 3.627465794579655345e+00, 2.734582993424013342e+00, 1.889982364567550022e+01
8.999571428571426779e-01, 1.882379480711620756e+00, 3.718521979860820448e+00, 2.495783325944584685e-01, 1.915866306775577899e+00, 5.574134259486981158e+00, 2.737340591600350592e+00
9.332888888888887235e-01, 3.595343739956661899e+00, 4.962456472411066244e+00, 2.920772000118363465e-01, 1.892355501804457996e+00, 8.457182293933984241e+00, 1.220312944969513325e+01
9.666206349206347692e-01, 4.482759852242491405e+00, 2.898056422766546625e+00, 2.587107893211250120e-01, 3.522920300048887565e+00, 6.676583437981927105e+00, 3.172034058979130222e+01
9.999523809523807039e-01, 1.083855620650118645e+00, 2.650536116407596676e+00, 7.205245095667118793e-01, 1.800903946985851434e+00, 3.627246117279972371e+00, 6.515608232547546841e+00
1.033284126984126861e+00, 7.062044450600476475e-01, 2.632195100266435883e+00, 4.733482661510088341e-01, 3.143910170887473488e+00, 2.229390133101133209e+00, 1.416886049625418309e+01
1.066615873015872795e+00, 8.113098240789049509e-01, 1.189325096189027153e+00, 3.011596568359799497e-01, 1.854197253131221412e+00, 8.410637173392944144e-01, 9.923550691160842874e+00
1.099947619047618730e+00, 2.888996173510489207e+00, 1.484726792426916964e+00, 5.468881097368567534e-01, 1.804361740116757762e+00, 4.224417567928148820e+00, 1.964140060455286729e+01
1.133279365079364887e+00, 1.284413549790813347e+00, 2.316236008373272259e+00, 1.160600757949263040e-01, 1.763173311990680059e+00, 3.304626257026077596e+00, 6.491163356964054998e+00
1.166611111111110821e+00, 2.108486334650162775e+00, 1.561842257777157350e+00, 3.043867811765673670e-01, 2.992331983166470533e+00, 2.194557136574195599e+00, 2.130276926781074209e+01
1.199942857142856978e+00, 2.668233591022627138e+00, 3.445925800096328651e+00, 2.631290308319447036e+01, 1.107654137902243319e+00, 6.063072863066230056e+00, 1.009012401168869921e+01
1.233274603174602913e+00, 1.139522959178093986e+00, 3.246520176787184742e+00, 8.376548510926943303e-01, 3.035268623079901751e+00, 3.803150805753992891e+00, 9.907822663237984884e+00
1.266606349206348847e+00, 6.278440501512174698e-01, 3.874266006926721406e+00, 9.239813257787177214e-01, 3.309207863317400466e+00, 4.456163574739452571e+00, 8.930760952009038078e+00
1.299938095238095004e+00, 1.540078638423777457e+00, 4.245079360003863655e+00, 5.327438264618780117e-01, 5.589610722039322965e+00, 3.088904975324292757e+00, 2.737709634110696300e+01
1.333269841269840938e+00, 1.427949201841572924e+00, 2.523498645171483812e+00, 7.366456509610060932e-01, 1.851556608099419465e+00, 3.658675552361533523e+00, 7.154168405554570676e+00
1.366601587301587095e+00, 1.610602877479237360e+00, 6.454854379060782854e+00, 3.610687926730214437e-01, 4.855505145499145137e+00, 8.058687433427385471e+00, 9.280545362592915737e+00
