# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.500000001396983862e-02, 3.210307135336511880e-02, 3.229952386139969128e-02, -3.689674067114180112e+00, -1.964525080345724817e-04, 6.440259521476481008e-02, -3.050381857741257374e-03
1.250000000000000000e-01, 3.153303700939726062e-02, 3.188729564798289950e-02, -9.410545035065994712e-01, -3.542586385856388853e-04, 6.342033265738016012e-02, -5.585884269946574804e-03
2.179999999934807420e-01, 3.070374977001371491e-02, 3.207247629458100102e-02, 2.160632615470740259e+00, -1.368726524567286107e-03, 6.277622606459470900e-02, -2.180326232352532145e-02
3.280000000086147338e-01, 2.957495295783304362e-02, 3.224155427446739886e-02, 4.445859224746186555e+00, -2.666601316634355234e-03, 6.181650723230044248e-02, -4.313736631242405528e-02
4.210000000020954758e-01, 3.104029546645142162e-02, 3.322542712237327306e-02, 4.979278548495225998e+00, -2.185131655921851435e-03, 6.426572258882469468e-02, -3.400151072605894081e-02
5.309999999881256372e-01, 3.075527829610546007e-02, 3.262157717738597973e-02, 3.606466688906271756e+00, -1.866298881280519656e-03, 6.337685547349143633e-02, -2.944764089883150290e-02
6.250000000000000000e-01, 3.014820782879190295e-02, 3.287599928283575779e-02, 8.241624850395382618e-01, -2.727791454043854841e-03, 6.302420711162766420e-02, -4.328164651421041731e-02
7.179999999934807420e-01, 3.011761276707964133e-02, 3.220129761176389327e-02, -2.279333801351969946e+00, -2.083684844684251941e-03, 6.231891037884353113e-02, -3.343583563989328128e-02
8.280000000086147338e-01, 3.026414701865205725e-02, 3.181161311518520413e-02, -4.492224046920650693e+00, -1.547466096533146873e-03, 6.207576013383726138e-02, -2.492866930983627174e-02
9.210000000020954758e-01, 3.206925575695990238e-02, 3.284057341128052143e-02, -4.945041558763074718e+00, -7.713176543206190505e-04, 6.490982916824042381e-02, -1.188290994144250781e-02
1.030999999988125637e+00, 3.093884867670898195e-02, 3.207408655479867393e-02, -3.472989444311431306e+00, -1.135237878089691982e-03, 6.301293523150765241e-02, -1.801594980330406201e-02
1.125000000000000000e+00, 3.133014343050322809e-02, 3.209502002535627452e-02, -6.113823825903427212e-01, -7.648765948530464320e-04, 6.342516345585949566e-02, -1.205951318336545390e-02
1.233999999996740371e+00, 3.163126328309390223e-02, 3.317067805900800193e-02, 2.446282036240168267e+00, -1.539414775914099698e-03, 6.480194134210190415e-02, -2.375568916658273022e-02
