# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.500000001396983862e-02, 1.367196205345604966e-02, 1.948663381883502729e-02, -7.183842980804655554e-01, -5.814671765378977633e-03, 3.315859587229107869e-02, -1.753594086967354970e-01
1.250000000000000000e-01, 1.307455325063931577e-02, 1.867828009615409707e-02, 2.389408697164850715e+00, -5.603726845514781299e-03, 3.175283334679341457e-02, -1.764795848078445084e-01
2.190000000118743628e-01, 1.318405136178853881e-02, 1.886024020704188398e-02, 4.544647020676003457e+00, -5.676188845253345161e-03, 3.204429156883042279e-02, -1.771357258144096725e-01
3.280000000086147338e-01, 1.242561593505799034e-02, 1.876362421507138042e-02, 4.939664843613509326e+00, -6.338008280013390089e-03, 3.118924015012937076e-02, -2.032113719188218259e-01
4.220000000204890966e-01, 1.322591828416879584e-02, 1.916136000524779059e-02, 3.422058813446020142e+00, -5.935441721078994759e-03, 3.238727828941658643e-02, -1.832646037138156159e-01
5.150000000139698386e-01, 1.310353804362130066e-02, 1.941256155735718997e-02, 5.643911038397702029e-01, -6.309023513735889307e-03, 3.251609960097848889e-02, -1.940276844749865282e-01
6.250000000000000000e-01, 1.313735363699451535e-02, 1.875718314540187823e-02, -2.506361150749660371e+00, -5.619829508407362881e-03, 3.189453678239639184e-02, -1.762003802328029334e-01
7.190000000118743628e-01, 1.318888215955825102e-02, 1.903736948936882167e-02, -4.576772589677817749e+00, -5.848487329810570651e-03, 3.222625164892707617e-02, -1.814820846533446441e-01
8.280000000086147338e-01, 1.303429659243010401e-02, 1.892787137678268727e-02, -4.883771326669912760e+00, -5.893574784352583265e-03, 3.196216796921279302e-02, -1.843922098785509278e-01
9.220000000204890966e-01, 1.327261600982345205e-02, 1.874591127990359735e-02, -3.266508343297997108e+00, -5.473295270080145297e-03, 3.201852728972705286e-02, -1.709415058523387487e-01
1.031000000017229468e+00, 1.340143731390467004e-02, 1.872336756571502461e-02, -3.919550911037218421e-01, -5.321930251810354576e-03, 3.212480487961969638e-02, -1.656642047088865422e-01
1.125000000000000000e+00, 1.289903422474442639e-02, 1.827893404285822060e-02, 2.646229794259781443e+00, -5.379899818113794210e-03, 3.117796826760264872e-02, -1.725545350465990391e-01
1.234000000025844201e+00, 1.339499624664049378e-02, 1.918712427364933568e-02, 4.663373845740010459e+00, -5.792128027008841898e-03, 3.258212052028983119e-02, -1.777701369498622952e-01
1.328000000008614734e+00, 1.313735363920427029e-02, 1.931433531888244667e-02, 4.869874779348661420e+00, -6.176981679678176379e-03, 3.245168895808671350e-02, -1.903439197773686142e-01
1.437000000005355105e+00, 1.312286124138473814e-02, 1.884735807007876032e-02, 3.178191236683921783e+00, -5.724496828694022182e-03, 3.197021931146350193e-02, -1.790571648234330349e-01
1.531000000017229468e+00, 1.296666541112743987e-02, 1.904220029791249547e-02, 2.739978915161150885e-01, -6.075534886785055599e-03, 3.200886570903993533e-02, -1.898078782925820551e-01
1.640000000013969839e+00, 1.375247536740970868e-02, 1.933526877351116405e-02, -2.773468800513207988e+00, -5.582793406101455372e-03, 3.308774414092087446e-02, -1.687269274787761009e-01
1.734000000025844201e+00, 1.381527575358390894e-02, 1.918873452523288392e-02, -4.716520244447042209e+00, -5.373458771648974980e-03, 3.300401027881678939e-02, -1.628122984526478023e-01
1.844000000011874363e+00, 1.349483275654684254e-02, 1.875557287432808029e-02, -4.812608897737740143e+00, -5.260740117781237749e-03, 3.225040563087492457e-02, -1.631216728866463628e-01
1.937000000005355105e+00, 1.377501909679169911e-02, 1.908245694985926180e-02, -3.044412949278617830e+00, -5.307437853067562689e-03, 3.285747604665095745e-02, -1.615290792735289971e-01
2.031000000017229468e+00, 1.375408563145921054e-02, 1.906957482547624524e-02, -5.789119774978297023e-02, -5.315489194017034708e-03, 3.282366045693545231e-02, -1.619407805229688135e-01
2.140000000013969839e+00, 1.339660651425311592e-02, 1.913237521302452865e-02, 2.935595805181895557e+00, -5.735768698771412724e-03, 3.252898172727764631e-02, -1.763279510825142560e-01
2.234000000025844201e+00, 1.330804186781762641e-02, 1.920322693537712330e-02, 4.777047642707358044e+00, -5.895185067559496894e-03, 3.251126880319474971e-02, -1.813274376723248982e-01
2.344000000011874363e+00, 1.334668826023903930e-02, 1.960579353274075065e-02, 4.777719195103861338e+00, -6.259105272501711351e-03, 3.295248179297979169e-02, -1.899433648677458231e-01
2.437000000005355105e+00, 1.381527575357129750e-02, 1.951561861104409920e-02, 2.930225317174676380e+00, -5.700342857472801700e-03, 3.333089436461539323e-02, -1.710227993019106107e-01
2.547000000020489097e+00, 1.339982704600166212e-02, 1.945925928425790152e-02, -6.860429887290295237e-02, -6.059432238256239403e-03, 3.285908633025956538e-02, -1.844065954042116984e-01
2.640000000013969839e+00, 1.287488022889132083e-02, 1.881515273230312257e-02, -3.020231330645631651e+00, -5.940272503411801741e-03, 3.169003296119444341e-02, -1.874492371366692500e-01
2.750000000000000000e+00, 1.296022434212395352e-02, 1.897939989824357770e-02, -4.806117628778132200e+00, -6.019175556119624182e-03, 3.193962424036753123e-02, -1.884548018104786893e-01
2.844000000011874363e+00, 1.364297725688121479e-02, 1.927246837612008740e-02, -4.710481492595561370e+00, -5.629491119238872604e-03, 3.291544563300130566e-02, -1.710288592779888317e-01
2.953000000008614734e+00, 1.384104001549426970e-02, 1.935942276592720820e-02, -2.759193686632077203e+00, -5.518382750432938508e-03, 3.320046278142147617e-02, -1.662140310140781951e-01
3.047000000020489097e+00, 1.366552098551184966e-02, 1.916297028192593885e-02, 2.426878080515926794e-01, -5.497449296414089193e-03, 3.282849126743778850e-02, -1.674596999182520196e-01
3.156000000017229468e+00, 1.341592971032803776e-02, 1.906796455832486525e-02, 3.164746413701663652e+00, -5.652034847996827496e-03, 3.248389426865290475e-02, -1.739949896786563976e-01
3.250000000000000000e+00, 1.372510083983338909e-02, 1.969918898081285744e-02, 4.868433438601114993e+00, -5.974088140979468345e-03, 3.342428982064624826e-02, -1.787349311843646760e-01
3.344000000011874363e+00, 1.293607035478513793e-02, 1.900355391960427756e-02, 4.670250367809246406e+00, -6.067483564819139627e-03, 3.193962427438941376e-02, -1.899672805382470742e-01
3.453000000008614734e+00, 1.414860087788139854e-02, 1.999547798851880262e-02, 2.676091765038412618e+00, -5.846877110637404076e-03, 3.414407886640020290e-02, -1.712413192786722826e-01
3.547000000020489097e+00, 1.293446008163099889e-02, 1.914364707195755771e-02, -3.870051408753462652e-01, -6.209186990326558825e-03, 3.207810715358855314e-02, -1.935646314976518789e-01
3.656000000017229468e+00, 1.390384040215431223e-02, 1.979902548760334793e-02, -3.279012233943260135e+00, -5.895185085449035703e-03, 3.370286588975766190e-02, -1.749164330633552755e-01
3.750000000000000000e+00, 1.404715410297410240e-02, 1.972978403182696489e-02, -4.892481654279146497e+00, -5.682629928852862486e-03, 3.377693813480106555e-02, -1.682399365559406057e-01
3.859000000025844201e+00, 1.318566162730381262e-02, 1.896007670185883773e-02, -4.598317165845313248e+00, -5.774415074555025104e-03, 3.214573832916264862e-02, -1.796323672963040796e-01
3.953000000008614734e+00, 1.356568447317041230e-02, 1.893914324156513798e-02, -2.515341647269411673e+00, -5.373458768394725679e-03, 3.250482771473554855e-02, -1.653126364967242579e-01
