# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 2.666250427072713336e+01, 1.955600141907263279e+01, 3.051484828249624304e+00, 7.106502851654498798e+00, 4.621850568979976970e+01, 1.540985830904129372e+01
1.000000000000000056e-01, 5.221936954609849302e-01, 4.795972238477810290e-01, 2.207432654760972390e+00, 4.449330547155346677e-02, 1.001708466157501087e+00, 2.349680523367338181e-01
2.000000000000000111e-01, 8.583617380969113878e-03, 5.158830570353824946e-02, 3.654859418255667514e+00, 4.400973551554528129e-02, 5.944078334999430835e-02, 1.120461798071490656e-01
3.000000000000000444e-01, 1.812651537094272028e-02, 2.952756090143716580e-02, 3.892582061234741264e+00, 1.878735134186475253e-02, 4.525406339898684765e-02, 4.893217036806872533e-02
4.000000000000000222e-01, 1.327471932988585346e-01, 1.353927619638469193e-01, 2.742626617870718597e+00, 3.260302487897601825e-02, 2.661636290152878948e-01, 1.164552847817424547e-01
5.000000000000000000e-01, 1.361163875345746677e-01, 7.737209689361153331e-02, 5.851828726184358231e+00, 5.877827689784812654e-02, 2.134791297323326009e-01, 5.402356576302456276e-02
6.000000000000000888e-01, 1.894181058528364436e-01, 1.799262457599375975e-01, 3.517743679500066278e+00, 2.075080561386361336e-02, 3.688831109479792092e-01, 1.054590927041575005e-01
7.000000000000000666e-01, 7.038056562763099488e-02, 4.736704714689028012e-02, 7.522233243849123951e+00, 4.363547045057082630e-02, 1.117589730872619036e-01, 8.163331011631155820e-02
8.000000000000000444e-01, 4.617286950374475951e-02, 4.487718775850270403e-02, 1.054572407415069257e+01, 3.611421513034822339e-02, 8.359159756914792683e-02, 7.348928186685350916e-02
9.000000000000000222e-01, 1.134089986402179451e-01, 9.576413119568641386e-02, 1.267062349637644125e+01, 1.880526565873426315e-02, 2.090720009374464894e-01, 2.911370327001645830e-02
1.000000000000000000e+00, 1.950977888900440604e-01, 1.198762749435646757e-01, 2.498637200228704387e+02, 9.227732381127976002e-02, 3.104059157917051226e-01, 1.275510294604500772e-01
1.100000000000000089e+00, 1.314479456888153486e-01, 7.705673438654662977e-02, 1.438805762258860987e+01, 5.563968905597200393e-02, 2.081749996565675775e-01, 6.231777772615620242e-02
1.200000000000000178e+00, 7.138022544917456413e-02, 3.719848016030061211e-02, 1.118325331930421207e+01, 3.960103599477720476e-02, 1.067215300254026888e-01, 5.845131423605773313e-02
1.300000000000000044e+00, 9.095187952797480213e-02, 8.764828612529368401e-02, 6.967943965329313372e+00, 1.702139392608671004e-02, 1.778178985635532894e-01, 6.366560829319273251e-02
1.400000000000000133e+00, 1.124270094572296375e-01, 1.293945474944496743e-01, 3.365613323779248045e+00, 2.744676105569519506e-02, 2.408572981271907831e-01, 1.253382182596270433e-01
1.500000000000000000e+00, 1.656688202070410315e-02, 3.176198632987202453e-02, 4.839376483626493197e+00, 4.089040980314125051e-02, 2.990894677425291054e-02, 9.481194133703975402e-02
1.600000000000000089e+00, 3.111953410828650901e-02, 4.644292576176423104e-02, 2.217483481061774064e+00, 1.858801122498077163e-02, 7.684547710541728138e-02, 6.145500619471582632e-02
1.700000000000000178e+00, 1.542797630070608661e-01, 1.536902362441760206e-01, 3.061678601313715387e+00, 1.223726985333798735e-02, 3.077273423132037000e-01, 1.073313052615778723e-01
1.800000000000000044e+00, 1.911223032523896026e-01, 1.592923159850659354e-01, 2.483592826537840637e+00, 4.513176658754814580e-02, 3.489508233397025649e-01, 7.785655815538793101e-02
1.900000000000000133e+00, 3.134608260231386279e-02, 3.362191715589295249e-02, 1.588641568849076480e+00, 5.373073773619999050e-02, 3.659273476827398092e-02, 1.203046276975851953e-01
2.000000000000000000e+00, 1.327062479180946830e-01, 8.904667577685283775e-02, 2.256196066477394790e+00, 6.731749072033110792e-02, 2.157518779754467320e-01, 1.106711610631143927e-01
2.100000000000000089e+00, 1.496315997399623732e-01, 1.597246562865017594e-01, 1.277628284808544956e+00, 1.132984014972125350e-02, 3.093134294778429605e-01, 1.264052239920178955e-01
2.200000000000000178e+00, 6.681910222145219513e-02, 2.479963575263443437e-02, 1.885137717601478968e+00, 4.243979636749387746e-02, 9.142479091895178156e-02, 6.866208896137103446e-02
2.300000000000000266e+00, 6.697788280049626897e-02, 8.315716184679888823e-02, 1.566811986444911708e+00, 1.645289228712019935e-02, 1.501053064921146762e-01, 8.797597015070254822e-02
2.400000000000000355e+00, 5.461341250964431987e-02, 4.256715732606011771e-02, 1.057216883837094779e+00, 1.449532904911263881e-02, 9.684555154109149300e-02, 1.987351813858093813e-02
2.500000000000000000e+00, 4.239693168014085217e-02, 5.079854278063157536e-02, 1.642848709814927810e+00, 9.145524729587289903e-02, 1.979700156849459672e-02, 1.990972295519578272e-01
2.600000000000000089e+00, 7.375764220178461505e-02, 9.221130272622957147e-02, 8.817440940097907021e-01, 5.369811527959419267e-02, 1.581225495705438078e-01, 1.398415310540433720e-01
2.700000000000000178e+00, 8.473073553727199225e-02, 7.401072973827158008e-02, 1.284446092867597589e+00, 5.338332027314378336e-02, 1.498799267372787902e-01, 1.169184835880085066e-01
2.800000000000000266e+00, 7.630253736751856086e-02, 1.005439873214187541e-01, 1.263569627513149163e+00, 4.185896353366148209e-02, 1.735228179874620247e-01, 1.343486389031097183e-01
2.900000000000000355e+00, 3.148080060183952589e-02, 4.321757945045664323e-02, 7.535128149350215354e-01, 3.032994807209362167e-02, 6.926538969877203689e-02, 8.183971194181408060e-02
3.000000000000000000e+00, 1.193761697924930198e-01, 1.184233843737371311e-01, 1.323930294392497098e+00, 3.202866479830104862e-02, 2.356346757014959048e-01, 9.440874384199302027e-02
3.100000000000000089e+00, 2.977429831937531551e-02, 5.344207992658522866e-02, 7.022887832913723427e-01, 2.948512873319256156e-02, 8.133730188645597881e-02, 9.088330820439770308e-02
3.200000000000000178e+00, 1.978846763830359179e-01, 1.736335778082022108e-01, 1.132042536894095841e+00, 7.113245038171729651e-02, 3.654505486137412107e-01, 1.556072937501605524e-01
3.300000000000000266e+00, 8.365543285574686405e-02, 9.218336799132023640e-02, 1.024386692209487970e+00, 1.266865312414915297e-02, 1.755890508802616656e-01, 7.903851655727898995e-02
3.400000000000000355e+00, 3.670191218190084481e-02, 1.702498854088655561e-02, 5.635506472325103600e-01, 2.023300961103743911e-02, 5.351996363349115216e-02, 2.631421054384034536e-02
3.500000000000000000e+00, 5.652994703037054341e-02, 8.349572497434901153e-02, 1.125944342397908526e+00, 3.571295696351899085e-02, 1.380540716727278738e-01, 1.201065859273299924e-01
3.600000000000000089e+00, 8.156682495229719554e-02, 7.948997768167116729e-02, 6.513723265091070358e-01, 2.325176022638136483e-02, 1.593830687859831841e-01, 6.925088341637750111e-02
3.700000000000000178e+00, 6.120881726857747840e-02, 5.927268252439695656e-02, 9.020850586227104895e-01, 2.517717519893361219e-02, 1.178373890542143282e-01, 6.383946181871130721e-02
3.800000000000000266e+00, 7.868953987335344791e-02, 1.068079146609194063e-01, 9.367547707519701117e-01, 3.653056535088093637e-02, 1.840257222089722033e-01, 1.288974785655203348e-01
3.900000000000000355e+00, 1.044832991563653946e-01, 8.103116155225072170e-02, 6.026397890831930448e-01, 2.773351992258830598e-02, 1.849228751747994670e-01, 3.280861956631127285e-02
4.000000000000000000e+00, 1.090337763572010316e-01, 7.865280095388392512e-02, 1.108085406795318306e+00, 3.653226724287505361e-02, 1.865868388158770375e-01, 4.861057971777466707e-02
4.100000000000000533e+00, 1.077147360515148949e-01, 1.096556085589859009e-01, 5.236527445911380862e-01, 2.728569366860233991e-02, 2.156597427041062054e-01, 9.895824130764969973e-02
