# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
3.099999995902180672e-02, 1.970670352619963497e-02, 1.862245750446856266e-02, -9.650602901418615653e-01, 1.084246021731072318e-03, 3.832916103066819763e-02, 2.828775774308072560e-02
1.250000000000000000e-01, 1.977648173583162680e-02, 1.858488462251160073e-02, -3.752380405079858594e+00, 1.191597113320026075e-03, 3.836136635834322406e-02, 3.106242624908133257e-02
2.339999999385327101e-01, 1.977648173578078553e-02, 1.857414951361972821e-02, -5.007378997798948461e+00, 1.202332222161057312e-03, 3.835063124940051027e-02, 3.135104124732893127e-02
3.279999999795109034e-01, 1.980868706315620786e-02, 1.850437130445098388e-02, -4.213502728719239698e+00, 1.304315758705223982e-03, 3.831305836760719175e-02, 3.404363457990064457e-02
4.379999999655410647e-01, 1.985699505425912378e-02, 1.861172239528314371e-02, -1.696951162134076485e+00, 1.245272658975980079e-03, 3.846871744954226402e-02, 3.237104695807313526e-02
5.470000000204890966e-01, 1.971207108029500096e-02, 1.848826864085918384e-02, 1.522568654557675094e+00, 1.223802439435817124e-03, 3.820033972115418480e-02, 3.203642816710639690e-02
6.409999999450519681e-01, 1.949736889757484187e-02, 1.858488462255676946e-02, 4.116530392936558869e+00, 9.124842750180724160e-04, 3.808225352013161480e-02, 2.396087916739751689e-02
7.500000000000000000e-01, 1.962082265281205745e-02, 1.840238776830747242e-02, 5.039168401987537571e+00, 1.218434884504585036e-03, 3.802321042111952987e-02, 3.204450310770760868e-02
8.589999999385327101e-01, 1.995361103709790071e-02, 1.842922554103949145e-02, 3.921774996447173756e+00, 1.524385496058409256e-03, 3.838283657813738869e-02, 3.971529026926293171e-02
9.529999999795109034e-01, 1.959398488008019454e-02, 1.854731174081434078e-02, 1.201246032312797585e+00, 1.046673139265853758e-03, 3.814129662089453532e-02, 2.744199154185193723e-02
1.062999999965541065e+00, 1.976574662597928647e-02, 1.852584152283302810e-02, -2.001538140790207976e+00, 1.239905103146258375e-03, 3.829158814881231110e-02, 3.238061316045771215e-02
1.172000000020489097e+00, 1.986773016325237354e-02, 1.852584152266370868e-02, -4.394196519043354066e+00, 1.341888640588664861e-03, 3.839357168591608221e-02, 3.495086759747621785e-02
1.265999999945051968e+00, 1.988920038229577761e-02, 1.843459309550236902e-02, -4.981973132720439956e+00, 1.454607286793408588e-03, 3.832379347779814316e-02, 3.795572292800544756e-02
1.358999999938532710e+00, 1.967986575285174053e-02, 1.852047396809923183e-02, -3.534340742301830041e+00, 1.159391784752508703e-03, 3.820033972095097236e-02, 3.035030036962316213e-02
1.468999999924562871e+00, 1.959935243425460494e-02, 1.851510641361379245e-02, -6.414192372308372692e-01, 1.084246020640812491e-03, 3.811445884786839738e-02, 2.844710520405172721e-02
1.577999999979510903e+00, 1.960471998881910607e-02, 1.855267929537878988e-02, 2.517481768788036867e+00, 1.052040693440316199e-03, 3.815739928419789595e-02, 2.757107961170711385e-02
1.672000000020489097e+00, 1.989993549084266566e-02, 1.850973885900982635e-02, 4.644777489469469778e+00, 1.390196631832839314e-03, 3.840967434985249201e-02, 3.619391872918022168e-02
1.780999999959021807e+00, 1.978184928996656530e-02, 1.843459309546849681e-02, 4.887818738582611289e+00, 1.347256194498068493e-03, 3.821644238543506211e-02, 3.525331272100646479e-02
1.890999999945051968e+00, 1.966376308933903694e-02, 1.863856016795873219e-02, 3.149560643406323468e+00, 1.025202921380304749e-03, 3.830232325729776566e-02, 2.676607668139222365e-02
1.983999999938532710e+00, 1.992140570935486965e-02, 1.856878195898753470e-02, 1.261883104848706139e-01, 1.352623750367334954e-03, 3.849018766834240435e-02, 3.514204092800117529e-02
2.093999999924562871e+00, 1.955641199755239062e-02, 1.864392772257965694e-02, -2.948174623797138239e+00, 9.124842749727336833e-04, 3.820033972013205104e-02, 2.388681047492997173e-02
2.202999999979510903e+00, 1.984089239058829668e-02, 1.860635484072432552e-02, -4.807702115520738673e+00, 1.234537549863971156e-03, 3.844724723131262567e-02, 3.210990743853634616e-02
2.297000000020489097e+00, 1.984625994550332992e-02, 1.852047396804279780e-02, -4.705628367061081008e+00, 1.325785977460532117e-03, 3.836673391354612772e-02, 3.455561217298294685e-02
2.405999999959021807e+00, 1.976037907164085103e-02, 1.862782505908948394e-02, -2.679043438089711682e+00, 1.132554012551367090e-03, 3.838820413073033844e-02, 2.950265682381167723e-02
2.515999999945051968e+00, 1.951883911567448004e-02, 1.854731174080869252e-02, 4.529495992969118090e-01, 9.715273748657875241e-04, 3.806615085648316910e-02, 2.552208072018197216e-02
2.608999999938532710e+00, 1.958861732510309636e-02, 1.857414951349555324e-02, 3.390856317507329631e+00, 1.014467811607543124e-03, 3.816276683859864960e-02, 2.658265884908241061e-02
2.702999999979510903e+00, 1.950273645229182173e-02, 1.850973885894771284e-02, 4.957926687844103064e+00, 9.929975933441088920e-04, 3.801247531123953804e-02, 2.612293951429411551e-02
2.812999999965541065e+00, 1.955104444299357244e-02, 1.849900375008407122e-02, 4.512857053617830516e+00, 1.052040692909501224e-03, 3.805004819307764019e-02, 2.764886623983032338e-02
2.922000000020489097e+00, 1.977111418069632878e-02, 1.852584152258468161e-02, 2.229588757269689747e+00, 1.245272658111647168e-03, 3.829695570328101040e-02, 3.251623099652699300e-02
3.030999999959021807e+00, 1.965302797984851135e-02, 1.855804684985859140e-02, -9.573149343377919118e-01, 1.094981129989919949e-03, 3.821107482970710623e-02, 2.865611959019350938e-02
