# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 2.855184452596732925e+01, 2.581587613602324893e+01, 5.208674615731744062e+00, 2.735968389944077206e+00, 5.436772066199057463e+01, 5.047550820899026291e+00
1.000000000000000056e-01, 4.901959943598916541e-02, 1.185810153905561826e-01, 1.691900325428833840e+00, 6.965390679126853835e-02, 1.675621972538958726e-01, 1.443679920457059396e-01
2.000000000000000111e-01, 1.512779551632502106e-01, 3.007285735887784139e-01, 2.931999132285751042e+00, 1.517569915355584664e-01, 4.512374152287329521e-01, 3.173036778455083917e-01
3.000000000000000444e-01, 1.694166552681839258e-02, 5.961727275718325253e-02, 3.237314326240830820e+00, 5.068794608129253282e-02, 7.150671720694372346e-02, 1.026082468117183455e-01
4.000000000000000222e-01, 4.873446019435962590e-02, 1.323354596132633731e-01, 4.011473158641186920e+00, 8.360877740610753173e-02, 1.810663284645555315e-01, 1.666953750587978345e-01
5.000000000000000000e-01, 4.271932101169353957e-02, 6.414410613516742521e-02, 4.409250936434740531e+00, 3.508454364281286125e-02, 1.031886053619058136e-01, 7.223934415584312707e-02
6.000000000000000888e-01, 4.094364580087565819e-02, 1.113261851819778436e-01, 5.249552197470587878e+00, 7.117478375153897530e-02, 1.519011304605755175e-01, 1.418703346565212131e-01
7.000000000000000666e-01, 1.727576795794883227e-02, 3.565717714207259498e-02, 7.201693915150477743e+00, 2.707050645982820788e-02, 4.906078434518178211e-02, 5.402707982107821799e-02
8.000000000000000444e-01, 3.127811543278163214e-02, 6.235488806230158471e-02, 1.103614293013642822e+01, 4.210786508742798973e-02, 8.921789528091413068e-02, 8.251788159527558009e-02
9.000000000000000222e-01, 9.609936824369691780e-03, 1.457343270163676853e-02, 2.308372668838646291e+01, 2.181279152505628816e-02, 1.156173770847024676e-02, 4.122839774325183504e-02
1.000000000000000000e+00, 1.512238855785168548e-02, 1.227054337023795842e-02, 2.468467641803758283e+02, 2.705610861377514414e-02, 5.145165426946380315e-03, 5.032496787181291176e-02
1.100000000000000089e+00, 3.725642442880018612e-02, 7.694591293879282645e-02, 2.878991080742183328e+01, 3.993742665271454023e-02, 1.141158679183814362e-01, 8.474963636811493062e-02
1.200000000000000178e+00, 2.637028518467703780e-02, 5.693615345908627917e-02, 1.385081240568869276e+01, 3.056747183600728307e-02, 8.330585026533508797e-02, 6.219292593642125611e-02
1.300000000000000044e+00, 3.660512832176459480e-02, 6.237434621718201955e-02, 9.023706758808526018e+00, 2.727600931256699696e-02, 9.857488669498039313e-02, 5.751548499114170210e-02
1.400000000000000133e+00, 4.088870423945036026e-02, 5.922339433906820966e-02, 6.945846892122892413e+00, 2.202186879425483204e-02, 9.936614331678893242e-02, 5.049476319886234132e-02
1.500000000000000000e+00, 4.192118656438888896e-02, 8.082146297933752443e-02, 5.740234551062015633e+00, 3.894419829683867101e-02, 1.227287209303118548e-01, 8.614553818396135376e-02
1.600000000000000089e+00, 4.698647209782692846e-02, 1.074681462756092165e-01, 5.375313937753339211e+00, 6.307901519275699309e-02, 1.534121895109488709e-01, 1.287772059997349394e-01
1.700000000000000178e+00, 1.887640137729024170e-02, 3.084250110867731848e-02, 4.572650205783943100e+00, 1.650312471849590262e-02, 4.840251730764062038e-02, 3.305499325597838212e-02
1.800000000000000044e+00, 2.445093702786610423e-02, 4.185920896464707941e-02, 3.632716922729234632e+00, 1.905168283659371478e-02, 6.585678988887247454e-02, 3.817583866321340447e-02
1.900000000000000133e+00, 5.591581334734542497e-02, 1.084437107284244445e-01, 1.557689809666526815e+00, 5.257493229872534091e-02, 1.643444847005061660e-01, 1.105332467171842997e-01
2.000000000000000000e+00, 3.299260829633615666e-02, 5.879323533804142049e-02, 3.968990564960561684e+00, 2.613838597722891940e-02, 9.169022971901021057e-02, 5.342925770654213813e-02
2.100000000000000089e+00, 2.678831552201486887e-02, 3.170074666465402813e-02, 2.583298551925538700e+00, 8.197536228561430258e-03, 5.811972793285068856e-02, 1.649920139144132533e-02
