# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.600000000325962901e-02, 2.850954918085626399e-01, 2.565953346388029077e-01, 2.440993732559922691e+00, 2.850015716975973223e-02, 5.416908264473655477e-01, 5.261332807992273597e-02
1.250000000000000000e-01, 2.851276972103358176e-01, 2.619961775545179838e-01, -3.552587955152592403e-01, 2.313151965581783376e-02, 5.471238747648538014e-01, 4.227839566635515495e-02
2.349999999860301614e-01, 2.911871416850973504e-01, 2.706690882078726101e-01, -3.462181158086099053e+00, 2.051805347722474027e-02, 5.618562298929699050e-01, 3.651833402493961933e-02
3.289999999979045242e-01, 2.881485629637942636e-01, 2.640814764929806935e-01, -4.930474407186307140e+00, 2.406708647081357011e-02, 5.522300394567749571e-01, 4.358163220256580650e-02
4.219999999913852662e-01, 2.837815118529909419e-01, 2.581395828474219445e-01, -4.511109934006634070e+00, 2.564192900556899746e-02, 5.419210947004129419e-01, 4.731672056380177571e-02
5.320000000065192580e-01, 2.888023323764430939e-01, 2.659622710053746730e-01, -2.314004526683014706e+00, 2.284006137106842083e-02, 5.547646033818177669e-01, 4.117072580304606544e-02
6.250000000000000000e-01, 2.844562148261921553e-01, 2.599543561658393398e-01, 7.492990536319503736e-01, 2.450185866035281546e-02, 5.444105709920314951e-01, 4.500621399710375697e-02
7.349999999860301614e-01, 2.941516480366865860e-01, 2.791777514466630694e-01, 3.550979809057517311e+00, 1.497389659002351658e-02, 5.733293994833497109e-01, 2.611744069555320055e-02
8.289999999979045242e-01, 2.860181762772862069e-01, 2.609688257707348802e-01, 4.965956948249199421e+00, 2.504935050655132667e-02, 5.469870020480210870e-01, 4.579514762281717416e-02
9.379999999946448952e-01, 2.924866292551283053e-01, 2.709412236012119779e-01, 4.497514909120281068e+00, 2.154540565391632745e-02, 5.634278528563403388e-01, 3.823986610653033053e-02
1.032000000006519258e+00, 2.867830542587229137e-01, 2.606467718928035526e-01, 2.368588869679146391e+00, 2.613628236591936105e-02, 5.474298261515264663e-01, 4.774362140561361906e-02
1.141000000003259629e+00, 2.873708026765305346e-01, 2.632876134966657955e-01, -9.356713993247933736e-01, 2.408318917986473906e-02, 5.506584161731963301e-01, 4.373526032205408282e-02
1.234999999986030161e+00, 2.853869506246954901e-01, 2.568674702061971016e-01, -3.661983381213278044e+00, 2.851948041849838855e-02, 5.422544208308925917e-01, 5.259427922191614591e-02
1.328999999997904524e+00, 2.847331811766214416e-01, 2.588738655638090913e-01, -4.980657499761358409e+00, 2.585931561281235025e-02, 5.436070467404305884e-01, 4.756986828605264811e-02
1.437999999994644895e+00, 2.851824463590354464e-01, 2.542668854617191609e-01, -4.376238984341065397e+00, 3.091556089731628543e-02, 5.394493318207546073e-01, 5.730948037875917972e-02
1.532000000006519258e+00, 2.893305007479624047e-01, 2.615646253774846497e-01, -2.084029140202437791e+00, 2.776587537047775500e-02, 5.508951261254471099e-01, 5.040138141312044961e-02
1.641000000003259629e+00, 2.895301741580605381e-01, 2.622200049535264865e-01, 1.004513887103790193e+00, 2.731016920453405161e-02, 5.517501791115870802e-01, 4.949734542634518647e-02
1.734999999986030161e+00, 2.897588324221255229e-01, 2.624035756132159225e-01, 3.708148866205671190e+00, 2.735525680890960043e-02, 5.521624080353414454e-01, 4.954204851837488988e-02
1.844000000011874363e+00, 2.842758646379203724e-01, 2.548337002632610759e-01, 4.995745357819243004e+00, 2.944216437465929648e-02, 5.391095649011814483e-01, 5.461258024619917995e-02
1.937999999994644895e+00, 2.839602517522765712e-01, 2.558868162216265674e-01, 4.396287497194239613e+00, 2.807343553065000386e-02, 5.398470679739031386e-01, 5.200257109112817883e-02
2.032000000006519258e+00, 2.836687929564122301e-01, 2.546597911250223500e-01, 2.112959321748087760e+00, 2.900900183138988009e-02, 5.383285840814345802e-01, 5.388716610857431644e-02
2.141000000003259629e+00, 2.859231703176918216e-01, 2.609108560577380609e-01, -9.935699622029575684e-01, 2.501231425995376068e-02, 5.468340263754298824e-01, 4.574023022258222326e-02
2.250000000000000000e+00, 2.898957054139645884e-01, 2.665677321049637061e-01, -3.909309575981719576e+00, 2.332797330900088228e-02, 5.564634375189283499e-01, 4.192184380165565188e-02
2.344000000011874363e+00, 2.855463672422733357e-01, 2.571685904540256251e-01, -5.004197496756459529e+00, 2.837777678824771055e-02, 5.427149576962989608e-01, 5.228854739641761867e-02
2.453999999997904524e+00, 2.838410918560556606e-01, 2.528675616029565365e-01, -4.204013946776117727e+00, 3.097353025309912411e-02, 5.367086534590121971e-01, 5.771013762025086619e-02
2.546999999991385266e+00, 2.833837752616781280e-01, 2.539464418727417350e-01, -1.788534047457567056e+00, 2.943733338893639306e-02, 5.373302171344198630e-01, 5.478443692581740077e-02
2.641000000003259629e+00, 2.827332264249647897e-01, 2.532379234996415263e-01, 1.311109022182502137e+00, 2.949530292532326348e-02, 5.359711499246062605e-01, 5.503151229216776685e-02
2.750000000000000000e+00, 2.837203215870907069e-01, 2.512122049411051883e-01, 3.897065781600854706e+00, 3.250811664598551864e-02, 5.349325265281958952e-01, 6.077049914494597749e-02
2.844000000011874363e+00, 2.796527809045818991e-01, 2.436020734706760282e-01, 5.024675433593824181e+00, 3.605070743390587085e-02, 5.232548543752579828e-01, 6.889703388791058869e-02
2.953999999997904524e+00, 2.834192012916939007e-01, 2.536356603430834911e-01, 4.216076590942087421e+00, 2.978354094861040968e-02, 5.370548616347774473e-01, 5.545716662530580932e-02
3.046999999991385266e+00, 2.834030985386241652e-01, 2.531976667611431919e-01, 1.805914118999333740e+00, 3.020543177748097330e-02, 5.366007652997673016e-01, 5.629032556561296141e-02
3.141000000003259629e+00, 2.856961223201709421e-01, 2.555357775332814940e-01, -1.296051173288746305e+00, 3.016034478688944809e-02, 5.412318998534524361e-01, 5.572536429404080505e-02
3.250000000000000000e+00, 2.863933690531024756e-01, 2.599157096926245636e-01, -4.102631886289779928e+00, 2.647765936047791202e-02, 5.463090787457269837e-01, 4.846644580988488521e-02
3.359999999986030161e+00, 2.863273479910448671e-01, 2.624309502187378573e-01, -5.019325075567837580e+00, 2.389639777230700979e-02, 5.487582982097827244e-01, 4.354630781942498557e-02
3.453999999997904524e+00, 2.869666250282699171e-01, 2.611523964412072463e-01, -4.019615591188707704e+00, 2.581422858706267087e-02, 5.481190214694771079e-01, 4.709602764351460830e-02
3.562999999994644895e+00, 2.840552576770214444e-01, 2.544230815667322121e-01, -1.465906468097877502e+00, 2.963217611028923226e-02, 5.384783392437536564e-01, 5.502946720550554865e-02
3.657000000006519258e+00, 2.851212561509106069e-01, 2.573843666413587750e-01, 1.624847217999016991e+00, 2.773688950955183197e-02, 5.425056227922693264e-01, 5.112737701554211783e-02
3.766000000003259629e+00, 2.834175909640838653e-01, 2.561396285102551795e-01, 4.122111426702071313e+00, 2.727796245382868578e-02, 5.395572194743389893e-01, 5.055619954525696069e-02
3.859999999986030161e+00, 2.879923667312689894e-01, 2.649123751836078844e-01, 5.028445492470791756e+00, 2.307999154766110506e-02, 5.529047419148769293e-01, 4.174316079787648154e-02
3.953999999997904524e+00, 2.837042189391649760e-01, 2.545245285758189202e-01, 4.017126636653049587e+00, 2.917969036334605581e-02, 5.382287475149838407e-01, 5.421429178220123907e-02
4.062999999994644895e+00, 2.808411597644917546e-01, 2.510672807520332728e-01, 1.463431263812530192e+00, 2.977387901245848179e-02, 5.319084405165250828e-01, 5.597557162948137155e-02
4.157000000006519258e+00, 2.828958636238151914e-01, 2.595034807768435980e-01, -1.679602888925128656e+00, 2.339238284697159331e-02, 5.423993444006587339e-01, 4.312760162499780503e-02
4.266000000003259629e+00, 2.835544638917125715e-01, 2.564375282678723611e-01, -4.138908979085840656e+00, 2.711693562384021039e-02, 5.399919921595849326e-01, 5.021729214055879742e-02
4.359999999986030161e+00, 2.819570765197962348e-01, 2.541493358167562500e-01, -5.007751526150950205e+00, 2.780774070303998480e-02, 5.361064123365524292e-01, 5.186981551263944445e-02
4.469000000011874363e+00, 2.834916633394138907e-01, 2.560816587898193664e-01, -3.757630324140998290e+00, 2.741000454959452437e-02, 5.395733221292332571e-01, 5.079940654113650200e-02
4.578999999997904524e+00, 2.808298878569266410e-01, 2.508418430849980729e-01, -1.090510926334582464e+00, 2.998804477192856810e-02, 5.316717309419247695e-01, 5.640330870855385370e-02
4.671999999991385266e+00, 2.843193418820275098e-01, 2.552298264474062162e-01, 1.990851174789907141e+00, 2.908951543462129363e-02, 5.395491683294337815e-01, 5.391448479976164443e-02
4.766000000003259629e+00, 2.860165659804700944e-01, 2.593811003280484528e-01, 4.325183097605421523e+00, 2.663546565242164155e-02, 5.453976663085184917e-01, 4.883677965236211949e-02
4.875000000000000000e+00, 2.850326912596806150e-01, 2.530656247230768652e-01, 5.009208692762091353e+00, 3.196706653660374986e-02, 5.380983159827574802e-01, 5.940748295824082453e-02
4.969000000011874363e+00, 2.859795297925288304e-01, 2.609172974039293269e-01, 3.762629524073608511e+00, 2.506223238859950353e-02, 5.468968271964581573e-01, 4.582625303766219016e-02
5.078999999997904524e+00, 2.848797156937198927e-01, 2.579238067841184701e-01, 1.091549685800390357e+00, 2.695590890960142261e-02, 5.428035224778383627e-01, 4.966052686347845191e-02
5.171999999991385266e+00, 2.874690291760491068e-01, 2.623504368633264305e-01, -1.993274489111956926e+00, 2.511859231272267623e-02, 5.498194660393755928e-01, 4.568516370230477769e-02
5.266000000003259629e+00, 2.896928114423146794e-01, 2.684034390288579375e-01, -4.312318980581085981e+00, 2.128937241345674192e-02, 5.580962504711726169e-01, 3.814641720936701175e-02
5.375000000000000000e+00, 2.932225225682826841e-01, 2.723357169625512664e-01, -4.998883366380301396e+00, 2.088680560573141776e-02, 5.655582395308339505e-01, 3.693130812320643414e-02
5.469000000011874363e+00, 2.909150061147732780e-01, 2.711634407463135998e-01, -3.747981407370200024e+00, 1.975156536845967814e-02, 5.620784468610868778e-01, 3.514022905301173588e-02
5.578999999997904524e+00, 2.856220499867741514e-01, 2.575598862101659003e-01, -7.370488434577069370e-01, 2.806216377660825101e-02, 5.431819361969401072e-01, 5.166254970311424943e-02
5.687999999994644895e+00, 2.889279334181049652e-01, 2.687158314108137325e-01, 2.312179397071234099e+00, 2.021210200729123274e-02, 5.576437648289187532e-01, 3.624554470449815879e-02
5.782000000006519258e+00, 2.879778743031000121e-01, 2.648672876544731491e-01, 4.495223286846163901e+00, 2.311058664862686296e-02, 5.528451619575731613e-01, 4.180300062099563674e-02
5.875000000000000000e+00, 2.971789550145365610e-01, 2.799184753952739801e-01, 4.965108244307376850e+00, 1.726047961926258090e-02, 5.770974304098105412e-01, 2.990912575543007781e-02
5.984999999986030161e+00, 2.932595586686772560e-01, 2.738509802234292967e-01, 3.548114958723704859e+00, 1.940857844524795928e-02, 5.671105388921064971e-01, 3.422362505053087173e-02
6.078999999997904524e+00, 2.906686347722244879e-01, 2.677915366879912162e-01, 7.791487686757796460e-01, 2.287709808423327162e-02, 5.584601714602157596e-01, 4.096460097488441310e-02
6.187999999994644895e+00, 2.837847323891824480e-01, 2.560800485279004501e-01, -2.286148463180752710e+00, 2.770468386128199789e-02, 5.398647809170828982e-01, 5.131782038868937246e-02
6.282000000006519258e+00, 2.896976422101206761e-01, 2.651426436722498226e-01, -4.474549130827572441e+00, 2.455499853787085351e-02, 5.548402858823704431e-01, 4.425597629202553118e-02
6.375000000000000000e+00, 2.919681224585813917e-01, 2.682601254217277797e-01, -4.944917558792120360e+00, 2.370799703685361193e-02, 5.602282478803091159e-01, 4.231846060343381205e-02
6.484999999986030161e+00, 2.876654820293160775e-01, 2.609656055217355330e-01, -3.522153317712221732e+00, 2.669987650758054443e-02, 5.486310875510516105e-01, 4.866635725431080195e-02
6.594000000011874363e+00, 2.808459906241407289e-01, 2.510898248953983836e-01, -4.373967203093565015e-01, 2.975616572874234533e-02, 5.319358155195390570e-01, 5.593939129607140154e-02
6.687999999994644895e+00, 2.845367282323418845e-01, 2.520495448673303884e-01, 2.557627925871895691e+00, 3.248718336501149606e-02, 5.365862730996722174e-01, 6.054419390444772120e-02
6.796999999991385266e+00, 2.895285640090339840e-01, 2.670202178919625080e-01, 4.610603442613750325e+00, 2.250834611707147603e-02, 5.565487819009964365e-01, 4.044271921715471285e-02
6.891000000003259629e+00, 2.878007446800868729e-01, 2.624325605116580862e-01, 4.907151630558178823e+00, 2.536818416842878676e-02, 5.502333051917449591e-01, 4.610441412591063937e-02
6.984999999986030161e+00, 2.889585284637851137e-01, 2.653117219397497228e-01, 3.326514547174074909e+00, 2.364680652403539085e-02, 5.542702504035348365e-01, 4.266295459086862779e-02
7.094000000011874363e+00, 2.852790625509538103e-01, 2.602377635688492008e-01, 4.655702431836948318e-01, 2.504129898210460947e-02, 5.455168261198030111e-01, 4.590380678121410568e-02
7.187999999994644895e+00, 2.905993932228840837e-01, 2.666257018708690918e-01, -2.560145900327035484e+00, 2.397369135201499191e-02, 5.572250950937531755e-01, 4.302335189692312045e-02
7.296999999991385266e+00, 2.831132499916661494e-01, 2.516051105893539752e-01, -4.612496109058378480e+00, 3.150813940231217414e-02, 5.347183605810201801e-01, 5.892473818941940111e-02
7.391000000003259629e+00, 2.845029126027743271e-01, 2.530511322714942835e-01, -4.893739331403198278e+00, 3.145178033128004369e-02, 5.375540448742686106e-01, 5.850905714724269346e-02
7.484999999986030161e+00, 2.836945573054399095e-01, 2.510849936778985492e-01, -3.301047423145581305e+00, 3.260956362754136029e-02, 5.347795509833384031e-01, 6.097758144936499952e-02
7.594000000011874363e+00, 2.895639899326452049e-01, 2.654711389242763731e-01, -1.205337561906819621e-01, 2.409285100836883187e-02, 5.550351288569215225e-01, 4.340779485072836230e-02
7.703999999997904524e+00, 2.891259965717919989e-01, 2.642924217325877123e-01, 2.849698693617054523e+00, 2.483357483920428654e-02, 5.534184183043797667e-01, 4.487305448794412510e-02
7.796999999991385266e+00, 2.855238235034420202e-01, 2.574890340592064786e-01, 4.689918521625730641e+00, 2.803478944423554164e-02, 5.430128575626484988e-01, 5.162822399836289322e-02
7.891000000003259629e+00, 2.816978230807328232e-01, 2.529142593760608793e-01, 4.864801899339619595e+00, 2.878356370467194392e-02, 5.346120824567937024e-01, 5.384009200165837394e-02
8.000000000000000000e+00, 2.806302144319953729e-01, 2.500189955489072191e-01, 3.191215761886805335e+00, 3.061121888308815375e-02, 5.306492099809025920e-01, 5.768635533102897672e-02
8.109999999986030161e+00, 2.817847776838535712e-01, 2.536968502289572713e-01, -2.448139577136940886e-02, 2.808792745489629983e-02, 5.354816279128108425e-01, 5.245357821962415290e-02
8.203999999997904524e+00, 2.807864106280700267e-01, 2.508692176963532305e-01, -2.972029150822542487e+00, 2.991719293171679617e-02, 5.316556283244232572e-01, 5.627175061797884403e-02
