# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 9.208686780581268883e-01, 2.009808005651828822e+00, 6.447213600982549586e+00, 1.088939327593702266e+00, 2.930676683709955821e+00, 7.620981253374424114e+01
1.000000000000000056e-01, 8.033322339756367170e-02, 3.598235046044707952e-02, 3.933862764178357896e+00, 4.889989898837102805e-02, 1.144775634398711300e-01, 5.971916209598536085e+00
2.000000000000000111e-01, 6.042921408435374814e-02, 2.490240913207856024e-02, 4.229987037181917486e+00, 3.571289436743824153e-02, 8.525390880639065194e-02, 4.531488676372264379e+00
3.000000000000000444e-01, 2.996400867084111214e-02, 1.140407949663389646e-02, 2.716473752710124590e+00, 2.279399185283246393e-02, 3.919468873452857521e-02, 2.395403691323876316e+00
4.000000000000000222e-01, 1.143808343113017142e-02, 5.893269509027954794e-03, 5.678821159187857681e+00, 5.576626864219444597e-03, 1.732114283135880936e-02, 8.997760205613857254e-01
5.000000000000000000e-01, 3.373272610961930429e-02, 2.764495706680920178e-02, 5.755766030308239856e+00, 6.233056581326665464e-03, 6.136309908795842954e-02, 2.226804251784745503e+00
6.000000000000000888e-01, 3.675001642252388040e-02, 6.334893186774125974e-03, 4.704585939316130450e+00, 4.308324508392266661e-02, 3.041748100230981175e-02, 3.375074969874184649e+00
7.000000000000000666e-01, 1.731952160062690677e-02, 4.123136232770253928e-03, 6.136963222323442935e+00, 1.417608243019392693e-02, 2.080795157312407412e-02, 1.319226237795855239e+00
8.000000000000000444e-01, 1.001145127352559561e-02, 2.657926555604677842e-03, 1.177498577612746367e+01, 1.215386344430339875e-02, 8.177472942881389151e-03, 9.564307174533281941e-01
9.000000000000000222e-01, 3.413674601939885311e-02, 1.682820660280563707e-02, 2.648202350875238409e+01, 1.793576720970621943e-02, 5.074761262481752855e-02, 2.493972199485196217e+00
1.000000000000000000e+00, 1.547754287852600753e-02, 2.006511338047839779e-02, 5.003305440854238100e+02, 2.863488176480441516e-02, 2.154924043607577000e-02, 2.043635975891978873e+00
1.100000000000000089e+00, 1.810875468153399365e-02, 2.012922634988802140e-02, 3.133666639523872632e+01, 3.760986930170560384e-03, 3.810617373120919055e-02, 1.047544097455808787e+00
1.200000000000000178e+00, 6.137543237677249054e-03, 1.545075706621544705e-02, 1.481572313655927253e+01, 1.064935432594717006e-02, 2.096143874517107306e-02, 2.989300213690320174e-01
1.300000000000000044e+00, 1.059107888450251320e-02, 1.234554136556155609e-03, 8.094425740331752550e+00, 9.409371339188753181e-03, 1.178362773974718156e-02, 8.331229014706537095e-01
1.400000000000000133e+00, 8.719635639041489750e-03, 1.351960479081539337e-02, 7.990331574987182606e+00, 5.486624612994461456e-03, 2.207986569504093513e-02, 3.472240015296374493e-01
1.500000000000000000e+00, 1.096280150276695425e-02, 1.822882021190800825e-02, 8.990155802700206422e+00, 8.287306503668196919e-03, 2.891827029973486132e-02, 3.229379830378372174e-01
1.600000000000000089e+00, 7.312465381589338016e-03, 6.723680399341903403e-03, 7.233121628762872568e+00, 1.038824188492581437e-02, 9.457509538940292795e-03, 6.350145531976031377e-01
1.700000000000000178e+00, 1.128542418659231848e-02, 1.665838258869403732e-02, 4.970214465948732396e+00, 5.457388532586584726e-03, 2.792744043928206688e-02, 4.428191169461717647e-01
1.800000000000000044e+00, 1.047550015340172579e-02, 9.784710303483025451e-03, 7.446300005026889934e+00, 9.126875765121321123e-04, 2.025142759811500784e-02, 6.862769992279179609e-01
1.900000000000000133e+00, 1.443730691975951032e-02, 1.961291151840697730e-02, 5.699508787520244368e+00, 5.187983882148745722e-03, 3.404833449505216547e-02, 6.013173091374472978e-01
2.000000000000000000e+00, 2.676956244252293171e-02, 2.157075284223087044e-02, 4.636877576182939720e+00, 7.497687155346141608e-03, 4.803746860951400161e-02, 1.833773899895934756e+00
2.100000000000000089e+00, 1.762320874579100666e-02, 1.388404192246530701e-02, 4.119339055895784085e+00, 8.324009978277844418e-03, 3.061697357817273757e-02, 1.184446781110189528e+00
2.200000000000000178e+00, 1.150939399333584558e-02, 4.297040038938448187e-03, 3.570769980883834460e+00, 9.712842416799672210e-03, 1.440562732290988010e-02, 8.997076916199573393e-01
2.300000000000000266e+00, 6.409888328431055660e-03, 1.119302486936048224e-02, 2.794965725837494919e+00, 1.721085813862149524e-02, 6.043782784846229821e-03, 8.680544845222122330e-01
2.400000000000000355e+00, 1.199053657630790026e-02, 6.793366782859429527e-03, 1.634951877268298936e+00, 6.528898113348531075e-03, 1.836352604196659147e-02, 9.152470916089925357e-01
