# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.600000000325962901e-02, 1.174665440983037740e-01, 7.306825687728224494e-02, 3.566913785826599792e+00, 4.439828722102152903e-02, 1.905348009755860050e-01, 2.330193066762142884e-01
1.250000000000000000e-01, 1.185132179432676347e-01, 7.343861827984454749e-02, 4.982233685140452728e+00, 4.507459966342308721e-02, 1.919518362231121822e-01, 2.348224458297514805e-01
2.189999999827705324e-01, 1.192829258029985406e-01, 7.325826837199168884e-02, 4.492738111028116599e+00, 4.602465743100685180e-02, 1.925411941749902156e-01, 2.390379764092329384e-01
3.279999999795109034e-01, 1.193441159598128271e-01, 7.436130123941941950e-02, 2.285903139976846798e+00, 4.498281472039340756e-02, 1.937054171992322327e-01, 2.322228018751129608e-01
4.220000000204890966e-01, 1.231266343265631641e-01, 7.463826715108934362e-02, -7.888639023080766810e-01, 4.848836717547382047e-02, 1.977649014776525216e-01, 2.451818639868865446e-01
5.320000000065192580e-01, 1.184874536689248248e-01, 7.514711151850184123e-02, -3.550308973218470054e+00, 4.334034215042298355e-02, 1.936345651874266660e-01, 2.238254420561335556e-01
6.250000000000000000e-01, 1.174520517123913838e-01, 7.337903839741395651e-02, -4.966082264817077707e+00, 4.407301331497742725e-02, 1.908310901098053403e-01, 2.309530029389736949e-01
7.189999999827705324e-01, 1.231990963584173870e-01, 7.396517555682745326e-02, -4.476507094219922323e+00, 4.923392080158993378e-02, 1.971642719152448264e-01, 2.497101544987530009e-01
8.279999999795109034e-01, 1.249317442387610083e-01, 7.337903839199530487e-02, -2.279959919565003101e+00, 5.155270584676570345e-02, 1.983107826307562993e-01, 2.599591669342256051e-01
9.220000000204890966e-01, 1.245018028129081800e-01, 7.421959774834283041e-02, 8.068611804250873654e-01, 5.028220506456534955e-02, 1.987214005612510104e-01, 2.530286366871045134e-01
1.032000000006519258e+00, 1.176082476337441673e-01, 7.416484866581141144e-02, 3.569504869861389817e+00, 4.344339896793275591e-02, 1.917730962995555788e-01, 2.265354202764333913e-01
1.125000000000000000e+00, 1.194729373785723692e-01, 7.471233945358571327e-02, 4.971723912815158464e+00, 4.476059792498665590e-02, 1.941852768321580824e-01, 2.305045915693957892e-01
1.218999999982770532e+00, 1.181460769884415396e-01, 7.467530331229639551e-02, 4.514457819205643041e+00, 4.347077367614514409e-02, 1.928213803007379212e-01, 2.254458173069036064e-01
1.327999999979510903e+00, 1.195131940496463041e-01, 7.534517436488802344e-02, 2.261141302195583513e+00, 4.416801968475828066e-02, 1.948583684145343276e-01, 2.266672970944563492e-01
1.422000000020489097e+00, 1.196693900168905589e-01, 7.464792875824829976e-02, -8.137456596065510972e-01, 4.502146125864225912e-02, 1.943173187751388586e-01, 2.316904203003152252e-01
1.532000000006519258e+00, 1.172749222729827373e-01, 7.291045071099644392e-02, -3.562986827666281275e+00, 4.436447156198629338e-02, 1.901853729839791951e-01, 2.332696298664538315e-01
1.625000000000000000e+00, 1.186420393361374143e-01, 7.460123101114185529e-02, -4.966895487295607481e+00, 4.404080832499555898e-02, 1.932432703472792834e-01, 2.279034516744071481e-01
1.734999999986030161e+00, 1.232071476986605074e-01, 7.370270204651649393e-02, -4.444458435374512462e+00, 4.950444565214401349e-02, 1.969098497451770013e-01, 2.514066498766222568e-01
1.827999999979510903e+00, 1.214197507855234864e-01, 7.428722895216377520e-02, -2.223355732598272905e+00, 4.713252183335971124e-02, 1.957069797376872478e-01, 2.408320944737537828e-01
1.922000000020489097e+00, 1.190623191659426344e-01, 7.490557147280457739e-02, 8.558748334396892865e-01, 4.415674769313805703e-02, 1.939678906387471979e-01, 2.276497803204818871e-01
2.032000000006519258e+00, 1.202265425657546433e-01, 7.425180308527315476e-02, 3.608533801042851596e+00, 4.597473948048148851e-02, 1.944783456510277841e-01, 2.364003011573258817e-01
2.125000000000000000e+00, 1.192539410149797835e-01, 7.425502363707063569e-02, 4.986580280495125805e+00, 4.499891737790914781e-02, 1.935089646520504192e-01, 2.325417711723173075e-01
2.234999999986030161e+00, 1.225276148581655317e-01, 7.521474274110639957e-02, 4.473535501135414982e+00, 4.731287211705913209e-02, 1.977423575992719451e-01, 2.392652373091425644e-01
