# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
1.500000001396983862e-02, 1.491669792635615978e-02, 1.891015845956019875e-02, 3.942845278620920269e+00, -3.993460533204038973e-03, 3.382685638591635680e-02, -1.180559165074143990e-01
7.800000003771856427e-02, 1.331931372021257290e-02, 1.823062603842026674e-02, 4.797000763947247393e+00, -4.911312318207693844e-03, 3.154993975863283617e-02, -1.556678825944141087e-01
1.250000000000000000e-01, 1.215670145196105778e-02, 1.676528367411320164e-02, 5.040093874196128532e+00, -4.608582222152143859e-03, 2.892198512607425942e-02, -1.593452939714478100e-01
1.720000000204890966e-01, 1.199567482059596228e-02, 1.825639030641155319e-02, 4.763307258188105742e+00, -6.260715485815590911e-03, 3.025206512700751721e-02, -2.069516728703039987e-01
2.179999999934807420e-01, 1.331931372724941276e-02, 1.907762616647026496e-02, 4.075200104434332893e+00, -5.758312439220852202e-03, 3.239693989371968119e-02, -1.777424799413580281e-01
2.810000000172294676e-01, 1.213415772388933001e-02, 1.725158410962060809e-02, 2.893661785397239505e+00, -5.117426385731278088e-03, 2.938574183350993810e-02, -1.741465781168620164e-01
3.280000000377185643e-01, 1.155446185359942923e-02, 1.656239010174681905e-02, 1.465580350541838994e+00, -5.007928248147389821e-03, 2.811685195534624829e-02, -1.781112713507446155e-01
3.750000000000000000e-01, 1.259791442151974444e-02, 1.879099874941111623e-02, -2.123377022651027832e-02, -6.193084327891371782e-03, 3.138891317093085720e-02, -1.973016489665134765e-01
4.220000000204890966e-01, 1.228230222302491639e-02, 1.687800230991213027e-02, -1.639334855496186183e+00, -4.595700086887213875e-03, 2.916030453293704666e-02, -1.576012377270029630e-01
4.839999999967403710e-01, 1.281369010133854430e-02, 1.787636745340226083e-02, -3.019559468791447987e+00, -5.062677352063716524e-03, 3.069005755474080513e-02, -1.649614811908903245e-01
5.310000000172294676e-01, 1.163175463069762369e-02, 1.648831783718164926e-02, -4.149813728508817690e+00, -4.856563206484025563e-03, 2.812007246787927295e-02, -1.727080615468375435e-01
5.780000000377185643e-01, 1.172192954220116663e-02, 1.627898321260892386e-02, -4.823634786043627720e+00, -4.557053670407757232e-03, 2.800091275481009223e-02, -1.627466115234022515e-01
6.250000000000000000e-01, 1.476211236127460830e-02, 1.749634458859626596e-02, -5.019133443434805386e+00, -2.734232227321657660e-03, 3.225845694987087425e-02, -8.476016790172608006e-02
6.870000000344589353e-01, 1.479431769054394274e-02, 1.789569064296946121e-02, -4.669738354655748047e+00, -3.101372952425518470e-03, 3.269000833351340396e-02, -9.487219828102730346e-02
7.339999999967403710e-01, 1.221789156169976465e-02, 1.628864481456018809e-02, -3.791375444902187919e+00, -4.070753252860423443e-03, 2.850653637625995274e-02, -1.428006966237581610e-01
7.810000000172294676e-01, 1.260113494257697475e-02, 1.654950796881809669e-02, -2.569119618034302999e+00, -3.948373026241121936e-03, 2.915064291139507144e-02, -1.354472022535630482e-01
8.429999999934807420e-01, 1.364780805807456858e-02, 1.667510875984989580e-02, -1.191140951292564365e+00, -3.027300701775327216e-03, 3.032291681792446264e-02, -9.983540567528223497e-02
8.900000000139698386e-01, 1.297471672529429756e-02, 1.555758389989263940e-02, 4.442852461917621287e-01, -2.582867174598341836e-03, 2.853230062518693697e-02, -9.052432218936846964e-02
9.370000000344589353e-01, 1.197635161981137897e-02, 1.573149266785135031e-02, 1.975536419075951677e+00, -3.755141048039971341e-03, 2.770784428766272928e-02, -1.355262794555257277e-01
9.839999999967403710e-01, 1.168972421877275542e-02, 1.625321896248869621e-02, 3.315431356906310967e+00, -4.563494743715940799e-03, 2.794294318126145163e-02, -1.633147487046469060e-01
1.031000000017229468e+00, 1.273639731956708460e-02, 1.745447767046861068e-02, 4.344465725705449977e+00, -4.718080350901526082e-03, 3.019087499003569527e-02, -1.562750451074604030e-01
1.092999999993480742e+00, 1.293607033822998138e-02, 1.744481606701117626e-02, 4.920347512099252363e+00, -4.508745728781194881e-03, 3.038088640524115591e-02, -1.484073133561820412e-01
1.140000000013969839e+00, 1.304234791715647157e-02, 1.812434848025841830e-02, 5.018852044177819494e+00, -5.082000563101946727e-03, 3.116669639741488987e-02, -1.630586860506483271e-01
1.187000000034458935e+00, 1.134190670186916924e-02, 1.620169044492748497e-02, 4.649604463290806677e+00, -4.859783743058315730e-03, 2.754359714679665422e-02, -1.764396900360384879e-01
1.233999999996740371e+00, 1.277182318135733873e-02, 1.791823438744030023e-02, 3.783262702172776049e+00, -5.146411206082961501e-03, 3.069005756879764069e-02, -1.676898518207825262e-01
1.281000000017229468e+00, 1.249485737318338334e-02, 1.759296057371286665e-02, 2.572925265439301779e+00, -5.098103200529483306e-03, 3.008781794689625172e-02, -1.694407753173534648e-01
1.342999999993480742e+00, 1.292640874204735273e-02, 1.871370596368937197e-02, 1.073092041093357096e+00, -5.787297221642019249e-03, 3.164011470573672297e-02, -1.829101213907013690e-01
1.375000000000000000e+00, 1.460430626038136843e-02, 1.868472115970600672e-02, -2.773012967605000823e-01, -4.080414899324638286e-03, 3.328902742008737342e-02, -1.225753713928698641e-01
1.422000000020489097e+00, 1.342559129881445643e-02, 1.878455767879778915e-02, -1.568383447222229554e+00, -5.358966379983332723e-03, 3.221014897761224904e-02, -1.663750882899702466e-01
1.467999999993480742e+00, 1.343847343071747323e-02, 1.880710140917192519e-02, -2.972387870072953575e+00, -5.368627978454451957e-03, 3.224557483988940015e-02, -1.664919296713293084e-01
1.531000000017229468e+00, 1.369933657153179357e-02, 1.851403292781109503e-02, -4.052451086695463722e+00, -4.814696356279301453e-03, 3.221336949934289207e-02, -1.494626743836131311e-01
1.578000000037718564e+00, 1.329032892947303209e-02, 1.800840928968221871e-02, -4.797660053101520106e+00, -4.718080360209186627e-03, 3.129873821915524906e-02, -1.507434685440979805e-01
1.625000000000000000e+00, 1.378307041941257034e-02, 1.853657665637318402e-02, -5.020698698868726773e+00, -4.753506236960613682e-03, 3.231964707578575263e-02, -1.470779128811092462e-01
1.687000000034458935e+00, 1.539977782264299704e-02, 1.846572492781861988e-02, -4.684012334126680166e+00, -3.065947105175622842e-03, 3.386550275046161518e-02, -9.053304561184556676e-02
1.733999999996740371e+00, 1.548995273885081167e-02, 1.827571349981366514e-02, -3.880982370811873139e+00, -2.785760760962853466e-03, 3.376566623866447681e-02, -8.250276305144919886e-02
1.781000000017229468e+00, 1.368967498696189306e-02, 1.682003271277233980e-02, -2.639549806478401095e+00, -3.130357725810446745e-03, 3.050970769973423286e-02, -1.026020228255977301e-01
1.828000000037718564e+00, 1.402783091236350227e-02, 1.703258788196966578e-02, -1.190232763944842898e+00, -3.004756969606163508e-03, 3.106041879433316805e-02, -9.673910031613507099e-02
