# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
3.200000000651925802e-02, -6.368637332338888523e-04, 5.562661119268529075e-03, -3.814273965000111399e+00, -6.199524852502418144e-03, 4.925797386034640006e-03, -1.258583000201953572e+00
1.410000000032596290e-01, 2.294594799495670954e-04, 5.414516622811583850e-03, -5.023325172648375414e+00, -5.185057142862016348e-03, 5.643976102761151352e-03, -9.186887131441570098e-01
2.350000000442378223e-01, -5.639381512579026233e-06, 5.267982397424451901e-03, -4.152763841040092885e+00, -5.273621778937031233e-03, 5.262343015911872569e-03, -1.002143296814946183e+00
3.440000000409781933e-01, -1.070861499976871067e-04, 5.408075558255996153e-03, -1.695394578911073147e+00, -5.515161708253683327e-03, 5.300989408258308978e-03, -1.040402325585053855e+00
4.380000000237487257e-01, 2.495567441768111575e-05, 5.424178220781122536e-03, 1.418055851641010445e+00, -5.399222546363440997e-03, 5.449133895198804076e-03, -9.908404987296531852e-01
5.320000000065192580e-01, -6.521922816899290926e-05, 5.522404460719157991e-03, 3.991301920991389363e+00, -5.587623688888151280e-03, 5.457185232550164702e-03, -1.023902149327819755e+00
6.410000000032596290e-01, 7.004312866889391928e-05, 5.485368336783463111e-03, 5.041374182207817078e+00, -5.415325208114569328e-03, 5.555411465452356895e-03, -9.747838196668334731e-01
7.350000000442378223e-01, -1.409017400798153277e-04, 5.459604079172916333e-03, 4.192491841800610963e+00, -5.600505819252732040e-03, 5.318702339093100626e-03, -1.052983502778176206e+00
8.440000000409781933e-01, 8.016847601913473613e-07, 5.374259968005087700e-03, 1.743464376314219688e+00, -5.373458283244896515e-03, 5.375061652765278884e-03, -9.997017021154431804e-01
9.380000000237487257e-01, 1.940336215180009415e-04, 5.535286590920941024e-03, -1.462674554597801269e+00, -5.341252969402940191e-03, 5.729320212438941858e-03, -9.322664419779735923e-01
1.047000000020489097e+00, 2.359005448636008399e-04, 5.718856940514019556e-03, -4.020309337208182399e+00, -5.482956395650418445e-03, 5.954757485377620667e-03, -9.207690504800998266e-01
1.141000000003259629e+00, 1.070792482185490635e-04, 5.614189635401524263e-03, -5.034721589617229043e+00, -5.507110387182974874e-03, 5.721268883620073652e-03, -9.625680070639168751e-01
1.235000000044237822e+00, 1.763206942850164063e-04, 5.762334128494034022e-03, -4.121963396247770639e+00, -5.586013434209017615e-03, 5.938654822779050428e-03, -9.406193154689851399e-01
1.344000000040978193e+00, 5.632481186280046042e-06, 5.778436791688700350e-03, -1.624383573284957638e+00, -5.772804310502420086e-03, 5.784069272874980613e-03, -9.980524157230639126e-01
1.438000000023748726e+00, 1.779309617672715895e-04, 5.652836025888712673e-03, 1.485631761524695893e+00, -5.474905064121441192e-03, 5.830766987655984154e-03, -9.389682482102406080e-01
1.547000000020489097e+00, 7.970472415048060900e-05, 5.561050849940360821e-03, 4.035109394367704994e+00, -5.481346125789880036e-03, 5.640755574090841606e-03, -9.717396993705662567e-01
1.641000000003259629e+00, 3.035317237488417870e-04, 5.578763779674421851e-03, 5.044242394278358965e+00, -5.275232055925579630e-03, 5.882295503423264071e-03, -8.967982062199362225e-01
1.735000000044237822e+00, 2.246286780978205887e-04, 5.561050851386286666e-03, 4.143107332044421831e+00, -5.336422173288466429e-03, 5.785679529484106902e-03, -9.223501139483784028e-01
1.844000000040978193e+00, 3.139673968190265154e-05, 5.334003313184489115e-03, 1.709807505385999793e+00, -5.302606573502586206e-03, 5.365400052866392024e-03, -9.882965894909813143e-01
