# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 2.976040500616201712e+01, 2.792637400566688655e+01, 1.006368284323011508e-02, 1.834031000495128794e+00, 5.768677901182891077e+01, 3.191510121740761541e+00
1.000000000000000056e-01, 4.464366025765528073e-02, 4.147657386975370231e-02, 2.697428990066312426e+00, 4.484228900305122639e-02, 7.359275969356619818e-02, 7.629668564395418462e-02
2.000000000000000111e-01, 3.153393439119092645e-02, 9.013926129964426603e-02, 3.271704411388356881e+00, 7.944759572950806092e-02, 1.092109446185114546e-01, 1.417751500340994897e-01
3.000000000000000444e-01, 4.125412323531959385e-02, 2.498492470455764350e-02, 4.361883558892023949e+00, 4.541796584052539693e-02, 5.088719555766015729e-02, 7.890870996074125787e-02
4.000000000000000222e-01, 2.696291568779794062e-02, 9.963511217118029700e-03, 6.214126603349467537e+00, 2.222307182261050798e-02, 3.403932777081445510e-02, 3.557572926221637399e-02
5.000000000000000000e-01, 5.175182772209317023e-02, 1.142778655286589146e-01, 4.855021003877524777e+00, 8.975014807036788000e-02, 1.530368431655408923e-01, 1.606662094802543683e-01
6.000000000000000888e-01, 5.113876212722550524e-02, 6.421332062923655604e-02, 5.330972232984025005e+00, 4.717012516621948981e-02, 1.060755691386067734e-01, 8.225550231711289961e-02
7.000000000000000666e-01, 4.399992160918311801e-02, 1.140498602144936757e-01, 6.284556467130264501e+00, 7.857051630776303031e-02, 1.539915627567021994e-01, 1.425330268432319358e-01
8.000000000000000444e-01, 4.851063061027269252e-02, 5.507322265813708456e-02, 1.055533245204065906e+01, 4.589903987482914921e-02, 9.309114034583032549e-02, 7.836969792685506697e-02
9.000000000000000222e-01, 2.485164713301215092e-02, 4.159154422252531874e-02, 2.150912171158646302e+01, 3.768401446506203928e-02, 5.722619055880821121e-02, 6.758828039224595852e-02
1.000000000000000000e+00, 8.095247454376999427e-03, 9.687272330874006909e-02, 2.485229027141937479e+02, 9.625060115820549544e-02, 9.816077058521201215e-02, 1.731024402201520318e-01
1.100000000000000089e+00, 3.823586460767454398e-02, 6.799526851712503484e-02, 2.459950448369614051e+01, 3.180527415819967008e-02, 1.056366427985405282e-01, 6.007222434691684987e-02
1.200000000000000178e+00, 3.160703084423387155e-02, 2.046656483834496942e-02, 9.640210404798752464e+00, 2.395165407735044827e-02, 4.756140890575050184e-02, 3.943397641145071630e-02
1.300000000000000044e+00, 1.732893892944313910e-02, 5.599972359484609030e-02, 5.618094574806006491e+00, 7.315603750881613521e-02, 3.899636534662931364e-02, 1.298780873147968307e-01
1.400000000000000133e+00, 1.525579894462594441e-02, 8.306330548989745988e-02, 4.380993066830471072e+00, 8.153690867762414252e-02, 8.727105341400814842e-02, 1.432876378843876697e-01
1.500000000000000000e+00, 4.099909417626661223e-02, 1.237318384733168408e-01, 4.580423322833508060e+00, 8.350669076202320296e-02, 1.643399517722279879e-01, 1.528636473526110706e-01
1.600000000000000089e+00, 4.903329091186283024e-03, 1.440597988916001056e-02, 4.558252682891616558e+00, 1.049444178578300309e-02, 1.878873271648522081e-02, 1.913726917486113094e-02
1.700000000000000178e+00, 2.415002154960770378e-02, 7.470216816011486516e-02, 2.720009532395762708e+00, 7.026622333555467004e-02, 8.596471831801148766e-02, 1.240969076405885885e-01
1.800000000000000044e+00, 2.595237541038899684e-02, 5.188020294756172379e-02, 2.272750736656752313e+00, 3.036906020359061639e-02, 7.620946579654373776e-02, 5.429112984669654668e-02
1.900000000000000133e+00, 6.609302800214368785e-03, 5.593624893942271414e-02, 9.835517650338432283e-01, 6.254185829731551127e-02, 4.933162898744093000e-02, 1.110956501474090474e-01
2.000000000000000000e+00, 8.365171676304046858e-03, 5.358199066221172591e-02, 1.320247873729109012e+00, 5.816829121950178177e-02, 4.998461300842433480e-02, 1.050718310638760339e-01
2.100000000000000089e+00, 1.001854950705930412e-02, 2.358727527314802980e-02, 2.001791747493455009e+00, 2.502750592984489750e-02, 2.621232009961933784e-02, 4.175415574120582701e-02
2.200000000000000178e+00, 1.246975996720685667e-02, 7.720277928986196692e-02, 1.556969198164551260e+00, 8.821494043267885665e-02, 6.670571468694946882e-02, 1.600918948874518744e-01
2.300000000000000266e+00, 1.839833612428215873e-02, 8.253372959278711118e-02, 1.652877500699787783e+00, 6.540923897790407171e-02, 1.001112483270800990e-01, 1.180142809701091589e-01
2.400000000000000355e+00, 3.045916573327238711e-02, 1.903042985064656856e-02, 1.929317994503674472e+00, 4.891376180357217412e-02, 1.368502762723074889e-02, 8.272661768779439317e-02
2.500000000000000000e+00, 1.474246868945540412e-02, 5.124292297277385777e-02, 1.027414726713977489e+00, 4.207912557976691004e-02, 6.257557243963940419e-02, 7.508740094139525201e-02
2.600000000000000089e+00, 3.586001884946780904e-02, 5.666460428996838994e-02, 1.225697183340678453e+00, 2.391030556855826966e-02, 9.177109539535779903e-02, 4.566756351875259773e-02
2.700000000000000178e+00, 2.025521758365429054e-02, 9.170888051354394999e-02, 9.139517651855263436e-01, 7.834136918997654242e-02, 1.072577040694845524e-01, 1.392409584139436829e-01
2.800000000000000266e+00, 1.858251834525916080e-02, 9.828229756510931114e-03, 1.480349918132009224e+00, 1.451906582277837088e-02, 2.594233806022755440e-02, 2.417434832997855318e-02
2.900000000000000355e+00, 3.333530940680320270e-02, 1.350634783890506396e-01, 9.228832748948069264e-01, 1.041548281957251909e-01, 1.669087890409392538e-01, 1.864523115733626446e-01
3.000000000000000000e+00, 1.076361870299373004e-02, 2.867510346982175135e-02, 1.289785995863060863e+00, 2.509964763414263694e-02, 3.530214981865362200e-02, 4.345241691389788857e-02
3.100000000000000089e+00, 1.623798218960548906e-02, 2.128842978532114599e-02, 3.976341931695013265e-01, 5.980118527393427086e-03, 3.738952793266202973e-02, 1.179752516272204732e-02
3.200000000000000178e+00, 8.933983896798303528e-03, 6.686618106200334366e-02, 3.436861071472775420e-01, 6.560568853016705837e-02, 6.926541784074086161e-02, 1.181402427699014129e-01
3.300000000000000266e+00, 9.177344678329479866e-03, 3.787844104425541064e-02, 1.023231786122581033e+00, 2.905745061982728875e-02, 4.683657188621172252e-02, 5.229704808531792509e-02
3.400000000000000355e+00, 1.039550920962575668e-02, 3.641106374347861940e-02, 1.129067593495236776e+00, 2.624472803756466507e-02, 4.667845969558526847e-02, 4.606173620787724909e-02
3.500000000000000000e+00, 2.459442886790089502e-02, 2.450134516547427393e-02, 1.593822296684897832e+00, 2.649812549844314871e-02, 4.133101786286630386e-02, 4.551690043503490296e-02
3.600000000000000089e+00, 1.437143780609787848e-02, 5.177357417827877645e-02, 8.883353287957953537e-01, 3.748432340988607642e-02, 6.609847134480192898e-02, 6.885342274170740129e-02
3.700000000000000178e+00, 2.653118614108545756e-02, 6.258231332309015238e-02, 8.440901470273463048e-01, 4.756339579523112537e-02, 8.353815259072271127e-02, 8.239924150205414632e-02
