# t,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 2.202837702855037216e-01, 2.266024647991399799e-01, -4.394994154888642868e+00, -6.318694513636258225e-03, 4.468862350846437015e-01, -1.413938049006913111e-02
6.200000000535510480e-02, 2.213111217033422173e-01, 2.302094668944834333e-01, -3.278969984353671041e+00, -8.898345191141215915e-03, 4.515205885978256228e-01, -1.970750706800453514e-02
1.089999999967403710e-01, 2.196106779575425771e-01, 2.274687893931915950e-01, -1.934551064360860773e+00, -7.858111435649017817e-03, 4.470794673507341721e-01, -1.757654289563766528e-02
1.560000000172294676e-01, 2.170696740032613536e-01, 2.242611340386305718e-01, -3.567484738973696889e-01, -7.191460035369218184e-03, 4.413308080418919532e-01, -1.629494226173893237e-02
2.190000000118743628e-01, 2.174658000875439867e-01, 2.257715661114552130e-01, 1.163042517926409891e+00, -8.305766023911226315e-03, 4.432373661989992275e-01, -1.873886693068698914e-02
2.660000000032596290e-01, 2.148056362896724747e-01, 2.216331754515423469e-01, 2.630961495211431966e+00, -6.827539161869872197e-03, 4.364388117412147938e-01, -1.564374885595244333e-02
3.120000000053551048e-01, 2.181968620671509707e-01, 2.266282291186033637e-01, 3.860290472274577223e+00, -8.431367051452393069e-03, 4.448250911857543066e-01, -1.895434232133173802e-02
3.589999999967403710e-01, 2.177170020087784985e-01, 2.257329197011000155e-01, 4.674041086917971377e+00, -8.015917692321516963e-03, 4.434499217098785140e-01, -1.807626363178349918e-02
4.060000000172294676e-01, 2.138781215814920256e-01, 2.198489977823204489e-01, 5.028057371661912356e+00, -5.970876200828423297e-03, 4.337271193638124744e-01, -1.376643501007374787e-02
4.690000000118743628e-01, 2.141486467017424400e-01, 2.208344821970065763e-01, 4.895656215225062446e+00, -6.685835495264136341e-03, 4.349831288987490163e-01, -1.537033289587743518e-02
5.160000000032596290e-01, 2.140230457439038503e-01, 2.219745524315049345e-01, 4.288845469253209863e+00, -7.951506687601084256e-03, 4.359975981754087848e-01, -1.823750112587103206e-02
5.620000000053551048e-01, 2.161969083976018058e-01, 2.237683917921068633e-01, 3.263648737162506475e+00, -7.571483394505057474e-03, 4.399653001897086968e-01, -1.720927398419900070e-02
6.089999999967403710e-01, 2.133918204474256342e-01, 2.193111680084688930e-01, 1.922048493240058109e+00, -5.919347561043258876e-03, 4.327029884558944994e-01, -1.367993223750665031e-02
6.560000000172294676e-01, 2.120391948231201973e-01, 2.187540150413032347e-01, 3.868855128259111598e-01, -6.714820218183037426e-03, 4.307932098644234320e-01, -1.558710783834379304e-02
7.190000000118743628e-01, 2.152371882856964069e-01, 2.236943194378839816e-01, -1.189263386690966318e+00, -8.457131152187574719e-03, 4.389315077235803608e-01, -1.926754175394832305e-02
7.660000000032596290e-01, 2.126897433476434562e-01, 2.177814127969462665e-01, -2.640393591061264367e+00, -5.091669449302810291e-03, 4.304711561445897505e-01, -1.182813151734743266e-02
8.120000000053551048e-01, 2.151888802439149984e-01, 2.227120554982195966e-01, -3.772270827898183132e+00, -7.523175254304598214e-03, 4.379009357421346227e-01, -1.718008490106252492e-02
8.589999999967403710e-01, 2.159070600555409447e-01, 2.246991271261800094e-01, -4.618533069740169417e+00, -8.792067070639064674e-03, 4.406061871817209541e-01, -1.995447936597612507e-02
9.060000000172294676e-01, 2.164674335628134216e-01, 2.251661050713119061e-01, -5.007133151699218132e+00, -8.698671508498484473e-03, 4.416335386341253555e-01, -1.969658268120113090e-02
