# freq,V1,V2,Vm,V1-V2,V1+V2,Vdiv
0.000000000000000000e+00, 2.233090834197934171e+01, 1.942279045241095758e+01, 1.068737498826894239e+01, 2.908117889568385461e+00, 4.175369879439030285e+01, 2.088579400548714560e+01
3.333333333333333287e-02, 7.944887817521814610e-02, 3.517365969161769662e-02, 1.212062361853589953e+00, 1.146001143898294772e-01, 4.433322614747067097e-02, 7.974605515421978597e-01
6.666666666666666574e-02, 5.572605880995051657e-03, 7.628249748621605819e-03, 1.206647229458335913e+00, 8.758269373919547185e-03, 1.008865593814918006e-02, 6.358311891171436470e-02
1.000000000000000056e-01, 4.727718331038228278e-02, 7.145759067168131091e-03, 9.576465665616157139e+02, 4.634585585653122619e-02, 4.923869935065958853e-02, 3.078510844071047359e-01
1.333333333333333315e-01, 2.144817949656434991e-02, 8.568671430644339559e-03, 1.220422887203893803e+00, 2.985888126215836824e-02, 1.324161158540367381e-02, 2.086341282679609888e-01
1.666666666666666574e-01, 4.001919196718353722e-02, 1.980203387103173646e-02, 1.198202893860217166e+00, 2.204682967206483477e-02, 5.917135999520819339e-02, 1.280428629457732170e-01
2.000000000000000111e-01, 2.768433421256703483e-02, 1.967594873489819998e-02, 1.187750815234941637e+00, 1.383432458021516612e-02, 4.599719667797334821e-02, 8.935340785181390688e-02
2.333333333333333370e-01, 1.370015438423394585e-02, 1.520404946526971064e-02, 1.202982495203134494e+00, 6.491306115979882455e-03, 2.820598598696847162e-02, 5.380610986431093312e-02
2.666666666666666630e-01, 8.166182879003910586e-03, 1.212685684657792244e-02, 1.200319578121417985e+00, 1.358977971478187753e-02, 1.558243520394546333e-02, 9.959407196027618425e-02
2.999999999999999889e-01, 1.574779508842604273e-02, 1.968888597086791703e-02, 3.195406673558392185e+02, 3.538130733622274482e-02, 4.410629549342475267e-03, 2.550014420329482223e-01
3.333333333333333148e-01, 3.045359356380966664e-02, 7.467636012075482693e-03, 1.194114790116580949e+00, 3.547283941222426074e-02, 2.660923826703153264e-02, 2.395456339710170524e-01
3.666666666666666408e-01, 1.446408448294581213e-02, 1.575296240373726120e-02, 1.195088198088569920e+00, 1.745778165812788109e-03, 3.019409524132976239e-02, 2.760541900193030224e-02
4.000000000000000222e-01, 1.352319589207078530e-02, 1.119295049727975222e-02, 1.202564285307758496e+00, 2.194958498502846966e-02, 1.159886438082479397e-02, 1.536134572419420585e-01
4.333333333333333481e-01, 2.542820475279540526e-02, 1.067377619946129758e-02, 1.202703567703204746e+00, 1.475704205973352515e-02, 3.610091273444235305e-02, 8.628067078698949122e-02
4.666666666666666741e-01, 1.429141415948791995e-02, 8.367524564461679970e-03, 1.210904382986487837e+00, 2.094152118477959901e-02, 1.048678513640810377e-02, 1.452873364969282932e-01
5.000000000000000000e-01, 3.199537852453151338e-02, 1.611152340059511610e-03, 1.921091232717116384e+02, 3.282153718696500383e-02, 3.123054297104893920e-02, 2.183939348527213220e-01
5.333333333333333259e-01, 6.976325922258552747e-03, 1.766741402109320291e-02, 1.202518038291038538e+00, 2.458236690288177761e-02, 1.083145976240931611e-02, 1.800669976802547201e-01
5.666666666666666519e-01, 1.090595335663209486e-02, 9.132042683887321710e-03, 1.198038743141489393e+00, 1.231712252121118858e-02, 1.590460742024856280e-02, 8.707090059564208395e-02
5.999999999999999778e-01, 4.665361695900647684e-03, 9.149289314195790598e-03, 1.203085446869321284e+00, 1.049302697658056720e-02, 1.004223950548995513e-02, 7.857682228103084199e-02
6.333333333333333037e-01, 2.259045283340382557e-02, 9.089512274321479707e-03, 1.205833837384128193e+00, 1.848902024180667722e-02, 2.905256814301703655e-02, 1.209844457098272902e-01
6.666666666666666297e-01, 2.474617381134124050e-02, 1.850773603490297320e-02, 1.202560997711061841e+00, 1.473303319692099121e-02, 4.114312282381975272e-02, 9.788892304060656246e-02
6.999999999999999556e-01, 1.503557440204136321e-02, 1.203344719969580770e-02, 1.376448416267533332e+02, 1.320452405629957658e-02, 2.381984976151196864e-02, 9.304752747173679339e-02
7.333333333333332815e-01, 1.014429998754627464e-02, 2.923070937505703546e-03, 1.196345279689229102e+00, 7.372740331327094256e-03, 1.298248943357431170e-02, 4.489842962858624914e-02
7.666666666666666075e-01, 9.868787730842182304e-03, 1.742782626301152618e-02, 1.204577680776732107e+00, 1.336738486740297362e-02, 2.497112774519781586e-02, 1.005170454872961472e-01
8.000000000000000444e-01, 1.008880789229404246e-02, 1.018289444760561192e-02, 1.202993442415685843e+00, 1.803794344020568166e-02, 9.251127741271653049e-03, 1.283475128664570974e-01
8.333333333333333703e-01, 8.687005793289208008e-03, 3.967605067231546635e-03, 1.210670320311652004e+00, 1.241153534541732280e-02, 5.325946827913351396e-03, 8.476161549443013421e-02
8.666666666666666963e-01, 8.504171575968914529e-03, 5.743367372899395480e-03, 1.206803765431886166e+00, 2.984297773469034385e-03, 1.420240728702244423e-02, 1.347541438760306402e-02
9.000000000000000222e-01, 7.314896172988351493e-03, 4.430255007588437821e-03, 1.074895317909301298e+02, 1.148962830919141552e-02, 3.775999500046371866e-03, 8.088912221007925341e-02
9.333333333333333481e-01, 4.072373729488298552e-03, 3.557642325054573718e-03, 1.205765122569538716e+00, 5.894331263415562849e-03, 4.872263577477515401e-03, 3.959254322528751174e-02
9.666666666666666741e-01, 1.415899411373522376e-02, 9.112145969416082444e-03, 1.202825690518255719e+00, 1.083853632079558385e-02, 2.120242362052640259e-02, 6.998310951202872665e-02
1.000000000000000000e+00, 3.237226273805855065e-02, 1.065392653991223577e-02, 1.204906171492667211e+00, 2.223562267907715564e-02, 4.276115263967019547e-02, 1.373364529052905902e-01
1.033333333333333215e+00, 9.724055140317442239e-03, 1.310737294083968128e-02, 1.207075762476657266e+00, 6.355808107659255760e-03, 2.218839000159777974e-02, 5.178407052630626395e-02
1.066666666666666652e+00, 1.602095443563169089e-02, 7.912901014520737006e-03, 1.201069326152606642e+00, 1.023695341119575802e-02, 2.310356578204731184e-02, 6.274877791604709099e-02
1.100000000000000089e+00, 1.998051720374690449e-02, 1.058440197029361044e-03, 8.840671271015928312e+01, 1.951748206534082916e-02, 2.048781639386993911e-02, 1.275919660602012340e-01
1.133333333333333304e+00, 1.120406690621590998e-02, 6.503054253992042108e-03, 1.206278640850459771e+00, 9.014257424219688369e-03, 1.594944584706812357e-02, 6.060346847155077127e-02
1.166666666666666741e+00, 8.505194037384290751e-03, 9.255290275202063613e-03, 1.201915695167260933e+00, 1.366449353627109155e-02, 1.137009515267283638e-02, 1.006337512827910063e-01
1.199999999999999956e+00, 1.093353482949441409e-02, 7.560398286713394637e-03, 1.207652888449896045e+00, 4.792907914475352978e-03, 1.817777890630148385e-02, 2.757604301608588063e-02
1.233333333333333393e+00, 1.153201333031795596e-02, 7.610739865693611460e-03, 1.206918009609411868e+00, 1.132384157022196802e-02, 1.592457213240880756e-02, 7.688773011445979022e-02
1.266666666666666607e+00, 2.097793373358735475e-02, 1.095671921018731565e-02, 1.213502541080649033e+00, 2.056220160689872442e-02, 2.640913978607771495e-02, 1.385880305432977966e-01
1.300000000000000044e+00, 1.659772303050567957e-02, 1.373548634733310660e-02, 7.526903002939702958e+01, 2.139875257639101830e-02, 2.168846186719349325e-02, 1.501288965169299550e-01
1.333333333333333259e+00, 2.367327746532988525e-02, 1.336005686517413929e-02, 1.203978872530822253e+00, 1.970291907977199733e-02, 3.300947364800551481e-02, 1.335730255020351476e-01
1.366666666666666696e+00, 1.138356583580980505e-02, 5.444182536126293201e-03, 1.196120812554901658e+00, 5.963941224170144634e-03, 1.681906044713564821e-02, 3.476603960575703339e-02
1.399999999999999911e+00, 1.984068589552973050e-02, 7.786844042944829347e-03, 1.212275259106088132e+00, 1.792272128456368421e-02, 2.423533733341204019e-02, 1.184491467692747185e-01
1.433333333333333348e+00, 1.325488298255574418e-02, 8.823921085425854086e-03, 1.209355206193828192e+00, 1.825734792268093529e-02, 1.318242235844063748e-02, 1.267092940497404063e-01
1.466666666666666563e+00, 6.762681975713826128e-03, 3.477290013087951798e-03, 1.201188992287845370e+00, 4.740154503131478216e-03, 9.653070079823203309e-03, 2.963708782522760099e-02
1.500000000000000000e+00, 2.556428735526423621e-02, 1.020640221830289643e-02, 6.572362134645138099e+01, 1.603059402123652860e-02, 3.547431357721936296e-02, 9.598185654816936141e-02
1.533333333333333215e+00, 2.109381513174668488e-02, 7.718845539984343918e-03, 1.202462582525466006e+00, 2.323661424875552925e-02, 2.165915475773272370e-02, 1.577991417103860594e-01
1.566666666666666652e+00, 9.603844219241734412e-03, 3.242850279555339627e-03, 1.207307890026872332e+00, 7.008982588638862019e-03, 1.250495767758943132e-02, 4.497919684797638262e-02
1.600000000000000089e+00, 1.824333003168701964e-02, 2.143970402423395205e-03, 1.206429732506548058e+00, 1.617052965154517144e-02, 2.033089693672039330e-02, 1.047635038706812294e-01
1.633333333333333304e+00, 1.123605466531827322e-02, 7.559300364199133225e-03, 1.206693633789277298e+00, 6.982184104067534758e-03, 1.783347969447667339e-02, 4.667032495792453051e-02
1.666666666666666741e+00, 1.042161550794503191e-02, 5.111322772637400848e-03, 1.212313934599253962e+00, 1.458176905189038398e-02, 7.539455675338104478e-03, 1.001474789714976998e-01
1.699999999999999956e+00, 2.606685522648733572e-02, 2.664261414819453001e-04, 5.848538570678125126e+01, 2.614862150581973368e-02, 2.598756321628507837e-02, 1.733127037910515145e-01
1.733333333333333393e+00, 1.872740637740961250e-02, 3.456722306697726423e-03, 1.199285439553615440e+00, 2.064534234475047525e-02, 1.729448458117745571e-02, 1.394509709560358413e-01
1.766666666666666607e+00, 2.287214731664577450e-02, 4.457779489165951056e-03, 1.208031707188031545e+00, 1.875106863254387066e-02, 2.710002337331813768e-02, 1.187796955478142569e-01
1.800000000000000044e+00, 1.148310928105289279e-02, 2.077918953440679485e-03, 1.207073825474831441e+00, 9.961761951982900029e-03, 1.315759821119966144e-02, 6.585965968551253658e-02
1.833333333333333259e+00, 1.137114164088745202e-02, 8.125085853106979797e-03, 1.201362181996445289e+00, 8.908467642206964465e-03, 1.764309975437119635e-02, 5.955020445689007680e-02
1.866666666666666696e+00, 1.626930666772435224e-02, 5.549487652635460948e-03, 1.205528491462500407e+00, 1.755582129628724397e-02, 1.681569040875951701e-02, 1.197975405692421752e-01
1.899999999999999911e+00, 9.921681949037607084e-03, 7.852887607867000894e-03, 5.284811551973714927e+01, 1.628395423216678906e-02, 7.419438491152475883e-03, 1.142924670227589562e-01
1.933333333333333348e+00, 2.487323419115330600e-02, 1.056943590216126438e-02, 1.211281990717433921e+00, 1.587365217445192364e-02, 3.476792595885196818e-02, 9.721348461728286650e-02
1.966666666666666563e+00, 9.213812589693864963e-03, 9.850844069037381374e-04, 1.205823977381708101e+00, 8.719603449502398226e-03, 9.782534596763356460e-03, 5.919644112954434295e-02
2.000000000000000000e+00, 1.346895410175130182e-02, 9.838938858021551576e-03, 1.216544783687964815e+00, 3.630960459817437081e-03, 2.330774573040412731e-02, 1.506785218898601571e-02
2.033333333333333215e+00, 8.108518664513125404e-03, 7.148128354134017370e-03, 1.209018636197505936e+00, 1.518242333222026390e-02, 1.783717904018718809e-03, 1.080182161126241047e-01
2.066666666666666430e+00, 1.787856747248861566e-02, 7.037666295168361688e-03, 1.205336187938036208e+00, 1.363502741977674557e-02, 2.350382672593755856e-02, 8.905827560737969439e-02
2.100000000000000089e+00, 1.666211224938267746e-02, 9.796566968744238948e-03, 4.835920062468206027e+01, 8.117326508732355950e-03, 2.610184722043413716e-02, 4.685164250452153456e-02
2.133333333333333304e+00, 1.891589890335589400e-02, 6.852499594532412627e-03, 1.204234583783366341e+00, 1.811759896015986346e-02, 2.193829008717219226e-02, 1.208356511359344326e-01
2.166666666666666519e+00, 6.757512015664154242e-03, 9.725341579331085035e-03, 1.207846698513101114e+00, 3.835201203632937657e-03, 1.630287418465532767e-02, 3.464198549888770906e-02
2.200000000000000178e+00, 1.146152958933886225e-02, 3.096074022320115249e-03, 1.203219212547288253e+00, 8.440020378903583323e-03, 1.451450053434981576e-02, 5.256315266570111416e-02
2.233333333333333393e+00, 4.265991139354713760e-03, 8.489636706420257417e-03, 1.212411839362260046e+00, 8.303266268911821749e-03, 1.056413711022598755e-02, 6.487196613571293013e-02
2.266666666666666607e+00, 8.617341266205152256e-03, 7.583194014243874875e-03, 1.205831957105116592e+00, 7.664594303494659359e-03, 1.431016415261028053e-02, 5.188524364059288879e-02
2.299999999999999822e+00, 1.241087318184047258e-02, 4.441459393129399726e-03, 4.470462874373000517e+01, 9.691498407718237423e-03, 1.592443179414193902e-02, 6.236914447093371006e-02
2.333333333333333481e+00, 1.438102278747522937e-02, 6.558894302289349811e-03, 1.203797506970999631e+00, 9.731958686608902301e-03, 2.012348881002222131e-02, 6.073818105742755796e-02
2.366666666666666696e+00, 5.137549221402248900e-03, 5.957479663653868739e-03, 1.196702845549037386e+00, 6.964835739425872911e-03, 8.675425926902640208e-03, 5.145774149220672805e-02
2.399999999999999911e+00, 1.304642401924700941e-02, 7.958216185629371844e-03, 1.204382267073488944e+00, 8.230427692458052932e-03, 1.998361401482771915e-02, 4.987321027394484713e-02
2.433333333333333126e+00, 2.531233144329182380e-02, 1.135994556029524920e-02, 1.203104740036893494e+00, 1.395386385210231443e-02, 3.667171465929655594e-02, 8.083509403371054447e-02
2.466666666666666785e+00, 1.117265637712991540e-02, 1.484352453478969894e-02, 1.205207951253272292e+00, 5.093786567318492851e-03, 2.577538129066673372e-02, 4.629099716329042324e-02
2.500000000000000000e+00, 8.134385814796196712e-03, 6.339945376298890094e-03, 4.170195544606507099e+01, 2.023372870684947596e-03, 1.444410752324270207e-02, 9.790782848157104923e-03
2.533333333333333215e+00, 2.714099116412475171e-02, 9.122108534436391275e-03, 1.204494745511042408e+00, 1.810584938006396666e-02, 3.621975633817418883e-02, 1.111970893800637711e-01
2.566666666666666430e+00, 1.550722348842625137e-02, 6.910934277105595935e-03, 1.199703018978423019e+00, 1.082486743610441490e-02, 2.143110428316057775e-02, 6.842197783461209659e-02
2.600000000000000089e+00, 1.561968544600213921e-02, 9.150497221808007566e-04, 1.207785573574433835e+00, 1.642790692958625426e-02, 1.482388790989322934e-02, 1.111584675586456128e-01
2.633333333333333304e+00, 2.245163245775626606e-02, 1.320373797811247307e-02, 1.208621685657539135e+00, 1.115534298243082111e-02, 3.510537446275138751e-02, 6.727799118018588931e-02
2.666666666666666519e+00, 6.883274621301500688e-03, 1.175417929192588279e-02, 1.205507520864377957e+00, 1.531506989049090557e-02, 1.168456395965928110e-02, 1.117398979521464081e-01
2.700000000000000178e+00, 1.833223310196368736e-02, 1.766125603145128576e-03, 3.921213592199864451e+01, 1.862344188165208567e-02, 1.820844179995523976e-02, 1.244664172539212688e-01
2.733333333333333393e+00, 3.639187871698400245e-02, 1.334282866365090435e-02, 1.197118473421290963e+00, 2.669959703363235931e-02, 4.787411978136073970e-02, 1.696598323749721471e-01
2.766666666666666607e+00, 2.178560862908014706e-02, 2.608171382316356365e-03, 1.203273053986391838e+00, 2.367456353448462239e-02, 2.005855538291888632e-02, 1.576881229941988483e-01
2.799999999999999822e+00, 8.651867726862726843e-03, 8.327874071087770086e-03, 1.204288643115190682e+00, 4.258369227888541934e-03, 1.644028269017996924e-02, 2.941512483933811373e-02
2.833333333333333481e+00, 1.604426216353603898e-02, 7.247493316188483199e-03, 1.200374775551161566e+00, 1.290871043784653366e-02, 2.128976773740863179e-02, 8.435188748543996640e-02
2.866666666666666696e+00, 9.554468871295188764e-03, 1.876941623508063782e-03, 1.209310246956117219e+00, 9.967455848056522641e-03, 9.501125957393281862e-03, 6.777599783645572862e-02
2.899999999999999911e+00, 3.391514860951673222e-03, 5.892301523960583216e-03, 3.712744038694789595e+01, 5.309000849510275843e-03, 8.016089481944823139e-03, 3.865683434695041387e-02
2.933333333333333126e+00, 2.381771156190453861e-02, 3.947169337382983034e-03, 1.204922106792204684e+00, 2.245812772230911664e-02, 2.571691192302363871e-02, 1.491818555177047700e-01
2.966666666666666785e+00, 8.409417804959198883e-03, 6.279457525977448669e-03, 1.213093586350715736e+00, 2.131498834318730322e-03, 1.468865215045729589e-02, 8.299330121699010840e-03
3.000000000000000000e+00, 2.292283470950391006e-02, 4.326927354931042399e-03, 1.207859084346214917e+00, 1.903342997292485628e-02, 2.694598015240767808e-02, 1.240459727316390731e-01
3.033333333333333215e+00, 7.661201863585022365e-03, 1.048670825706043107e-02, 1.207918165093738061e+00, 6.204999904409707820e-03, 1.728664525906829091e-02, 5.023498684702806805e-02
3.066666666666666430e+00, 3.934450630798273785e-03, 1.126930633087566344e-02, 1.209864470322279395e+00, 9.333186800567759914e-03, 1.406577257161197893e-02, 7.324235066650854054e-02
3.100000000000000089e+00, 7.175827213688795898e-03, 5.030840694904046596e-03, 3.537700968547387959e+01, 1.199921942882270151e-02, 3.102006075977680345e-03, 8.593784564212128552e-02
3.133333333333333304e+00, 2.006850475805424874e-02, 7.526941020481101724e-03, 1.205766656203284271e+00, 1.630191865353929417e-02, 2.555478227089955090e-02, 1.056830230226514511e-01
3.166666666666666519e+00, 6.648103158869297750e-03, 4.422103922661070087e-03, 1.195225122310515253e+00, 9.037894983038790436e-03, 6.769121929994022235e-03, 6.162058598516402530e-02
3.200000000000000178e+00, 5.846786134348087860e-03, 1.078366113664669737e-02, 1.208975279808162107e+00, 1.542076076502464123e-02, 7.946360717305709156e-03, 1.112867479597092896e-01
3.233333333333333393e+00, 9.036768566377043066e-03, 8.523131108233970160e-03, 1.204362483377281912e+00, 9.628614845332814781e-03, 1.469366108840966176e-02, 7.056480246096384634e-02
3.266666666666666607e+00, 1.535593935630600801e-02, 6.618685623938783472e-03, 1.209309640577967970e+00, 1.045083764090603412e-02, 2.121329155057262092e-02, 6.523385753071693494e-02
3.299999999999999822e+00, 6.788275419225231651e-03, 4.566063802585216581e-03, 3.392204995434571657e+01, 8.679552965489481867e-03, 7.650137511988619465e-03, 6.166025890858323893e-02
3.333333333333333481e+00, 1.845281953978849393e-02, 6.322941141447287368e-03, 1.202407456332216906e+00, 1.261893929823164513e-02, 2.453028002856825346e-02, 7.701694417471290077e-02
3.366666666666666696e+00, 3.590360612132397194e-03, 1.121020578899768402e-02, 1.201437628084499831e+00, 7.648043827424935194e-03, 1.478601474121594116e-02, 6.170681886883934431e-02
3.399999999999999911e+00, 1.128036942052543061e-02, 1.313705630139803092e-02, 1.204421053181983448e+00, 6.972088546790962751e-03, 2.347441045809147558e-02, 5.341354708810683999e-02
